result	self_predict	cross_predict	overall_predict
0	0.039609075293846926	0.08844210955682351	0.1839185534116593
0	0.015252962800220938	0.009101125723040693	0.01007783606756747
1	0.9452513016938264	0.951048234584475	0.9573282547205827
1	0.8837450480684846	0.9125401701796855	0.8440867436199523
1	0.9196295037074895	0.9241564716504664	0.890301700016275
1	0.8693578555999979	0.6213648717950923	0.6328115370663191
0	0.01947431073682293	0.019289256897586246	0.02001506819889015
1	0.6892881700859596	0.8306724531135583	0.7789603202398645
1	0.9816892857345215	0.9881073124072332	0.9673675197625378
1	0.25254168118043024	0.29717277842129197	0.3302947961747344
1	0.9500112677208363	0.9585320845569859	0.9677714857257192
0	0.0542175510020748	0.059419179603273975	0.04087227706042842
0	0.040770631129107775	0.019229777596412714	0.025356001480367027
0	0.03104274249226005	0.02164601668603701	0.01717429485179352
0	0.03912311990214553	0.047225082096618215	0.037003537181071355
0	0.026134601139990728	0.0235997649502174	0.08208990027297737
1	0.9965707175995436	0.9962856758867792	0.9951782171309794
0	0.22573131248390255	0.33786607608273483	0.38796420326029535
1	0.9722479452439091	0.9497904793013766	0.9723762131465415
1	0.8446288261900667	0.903145569057775	0.8138952378170203
0	0.03411258458844705	0.08420235417422342	0.10514546202417435
1	0.8894747095122224	0.9807297974488919	0.8958650568274871
0	0.05031664145746603	0.1325059290688117	0.10133184242098772
0	0.4155823498705148	0.322341948783937	0.15110124365802405
1	0.9193334747112877	0.956196164545331	0.9183655686226071
1	0.4971727749976593	0.43256569445455845	0.531215725638319
1	0.7526807216199024	0.8129282770142684	0.8647647787769456
1	0.9898079168691358	0.988097523163663	0.9862584747277819
0	0.11552544254418286	0.07591398371104824	0.06279649595678316
1	0.3579503744328689	0.3355511267028977	0.17885480604172588
0	0.08049262545511067	0.06816493044593362	0.056987322989402796
0	0.017304471920748323	0.03243255493372993	0.013571286872238355
0	0.03773422725200371	0.031791233374507316	0.0398461315744606
0	0.08509475442518698	0.0455883110501609	0.03362955887757624
0	0.5271175322060853	0.4552920262134859	0.41633994577653366
0	0.09574967002922145	0.2394454807037264	0.11143456646337521
1	0.3349091777959923	0.42638155806377787	0.38914830705159437
1	0.03112962496435888	0.03563620856200898	0.07212842240194893
1	0.975761376254009	0.9758920670940405	0.9882954641709708
0	0.7578194080210794	0.736494710373602	0.7045784111475796
0	0.10023900497405673	0.0970429894069717	0.12078349314645277
0	0.07369196547535048	0.03129334533833193	0.04402016285715532
1	0.7896392137566671	0.6763396186771725	0.7583088662969575
1	0.7855885846114389	0.8152193506623339	0.8607767636092712
1	0.2132056366371244	0.16128883908314726	0.11782922318512899
1	0.8007980033249577	0.9024661779484946	0.871777694446814
0	0.07550321175792436	0.06620600832428056	0.02153685585683266
0	0.14074343524261165	0.23465858965243422	0.12175774121806875
0	0.01026022753069797	0.03686225486721375	0.021407175102097067
0	0.5679727012832023	0.8229176912180802	0.8779745404669211
0	0.3667284720453185	0.20424595317747127	0.15085953094923663
1	0.4859438339629771	0.6053364633651976	0.3855694423956644
1	0.23045102051892724	0.2549548681855598	0.2631718181327966
1	0.6553274028108841	0.7303443964623385	0.5311472365815717
1	0.03454056548638254	0.031192287117605254	0.054054459128382276
1	0.9882955262256791	0.970145843205349	0.9847753522504963
1	0.7556330214372025	0.5967961548977386	0.506903693800359
1	0.9570473588410269	0.9417647738035906	0.9309778659375596
1	0.9235354538814515	0.9435644194478083	0.9359510893670503
0	0.019905458726968837	0.16081970372558493	0.08115863605903137
0	0.014407448319006588	0.008921571781509373	0.00871556604347952
0	0.25746086013731695	0.3841462483366232	0.23956724518180558
0	0.7838369836307477	0.7606539101898201	0.8369756477466337
0	0.04779676149050065	0.11162149497177375	0.06808150644834429
0	0.05730682005887112	0.09581244738402388	0.07517806130608103
0	0.11157703946835341	0.08821678534913976	0.07627771400925959
1	0.9482053922783271	0.9757826661912925	0.9597450849034644
0	0.04297445539590723	0.01737544055051945	0.009655241811775997
0	0.018927678505735457	0.012301546395478983	0.006070205380158528
0	0.09697726035470641	0.17742393369520362	0.07677115882120789
0	0.010280084284073716	0.0021023541041778637	0.002831832011225574
1	0.9139355337010875	0.904252439911812	0.9358544287947276
0	0.8441731799086354	0.8847948750497848	0.8815915106692627
1	0.5842146976075663	0.7165194943024331	0.7011168095926196
0	0.25237942198174973	0.3357391793379536	0.32683143211721044
1	0.9891885991062046	0.9927799929360541	0.9911532129065452
0	0.4124144030076272	0.748412127742249	0.57008522968262
0	0.2867909689485364	0.5451043292839157	0.23246463485662283
1	0.4873853900926357	0.42269097955524715	0.3487470914193835
1	0.8904997577425109	0.9653963337727507	0.9169350956883566
0	0.8567426401760992	0.9471503105301775	0.9002507403269508
0	0.05633999090130077	0.052563061115259	0.032145843105557466
1	0.9269569834507814	0.9518802733763562	0.8759776212777701
1	0.9832636367193377	0.978257014336503	0.9718307678179121
1	0.9834280651612084	0.9734946254698515	0.9821185148910412
0	0.016710213330323506	0.007926563515028804	0.016787626869401138
1	0.995273344240244	0.9940456949181182	0.9931380442732348
1	0.7554443389808027	0.9300093015232896	0.775283075362111
0	0.03901429722040607	0.0723420724870632	0.047338037201919314
1	0.9645045974290136	0.8429839564701014	0.9333579788750193
1	0.9604132866936622	0.9725453853901104	0.9192957841344768
0	0.004616185363212793	0.005093141414122676	0.005407941346715558
1	0.39899833223106856	0.655480358771697	0.12851347531108184
1	0.9928021429349341	0.9966336485927435	0.9956746525826056
0	0.5186858749168493	0.6244026945230821	0.3011567104808609
0	0.042737587180699636	0.14331555473364238	0.1875244625790329
0	0.018963491996591298	0.013169782028719608	0.009034383763673074
