result	domi	recess	omit
0	-3.1968682219793223	-3.746896053616633	-1.318924436504
0	-3.4376647206022586	-5.831580261453797	-3.832069256817349
1	3.6006384791149237	5.52435244535981	3.9187078611388055
1	2.983082896841201	3.864686400784025	2.4389894116781474
0	-3.734242974532667	-5.90016333359968	-3.9909615592994436
1	0.13963748143613583	2.0607663270598557	1.9109007207378044
0	-1.447777718310913	-2.9373247100852753	-1.312502762351897
1	4.220925287888892	5.652548446573812	4.2667990317031
0	0.7023415229590575	0.9128212171550701	-0.37042638474397555
1	2.8007170823653516	4.4578011450367585	3.816745421016158
1	3.2621703920395753	5.615591857624698	3.616663538907384
0	-4.192707909418128	-5.671086422857125	-3.875752459754483
0	-3.2259597109687324	-6.079584387309452	-2.365600821856501
0	-4.220699930994723	-4.919256122315568	-3.9126699119727637
0	-2.441542235205771	-3.1169488494055937	-2.2165278312470176
0	-4.240800685764897	-5.717255836502292	-3.6313432601274154
0	-1.2404139203258797	-3.3703775250601185	-2.175452351734368
1	4.712092678842727	5.621436374816961	4.406365397526712
0	-2.3618932345778645	-1.7545691527229172	-1.1785820570621248
0	-2.0622517298184446	-2.2002027104917063	-1.4281217294583022
1	3.2702752486225313	3.672160433201872	2.4194586248527616
1	2.3933910389242525	2.9811777604599903	1.9727584639894407
1	3.2779044365575487	3.056270490614268	3.626769710327008
0	0.3811030092201423	-2.8927787377715544	-0.4171388461927418
1	3.583860482198761	3.320319739564317	2.736041056037545
0	-3.49500374476221	-4.008222174981129	-0.90678446996771
0	-2.840296951847303	-2.916383293532343	-2.441300703845907
0	-2.8724610070783037	-2.427901747922432	-2.4289420436726963
1	-0.33970108494070134	-0.6187611699877507	-0.08342889368995521
0	-2.982765436511407	-3.768942886919074	-3.1351645746141386
1	-0.8182662319356554	-0.5666519071511331	-0.13414320146706132
0	-3.723379213213664	-6.1286236939227186	-3.5065605868743903
0	-4.2531890164531605	-4.934570743606774	-3.785396964755964
0	-4.421767331493473	-5.6887079060284425	-3.957610828104369
1	1.9566831730735708	-0.15515414822655266	0.9579819001472486
0	-0.7566294697629359	-0.900510421063357	-0.45268911846689547
0	-2.148487736795719	-5.735619314501926	-2.858986890406392
0	-3.785525048372359	-5.49290006151435	-3.778462918007387
1	2.3274454525667534	3.650875214333722	2.4151917740188678
1	-2.905943176693877	1.155258125739154	1.483147697445117
0	-2.5720377270427526	-5.24715804721302	-1.9295893796066168
1	1.750534559826332	4.25258317697489	3.9108224512035212
0	-2.9196818731226455	-3.8469478921789237	-2.665254333218179
1	-1.5057730129713995	-0.8072298201928325	-0.35263083593712047
1	4.125934178077733	3.9518126909381612	2.3949447684960075
0	-4.250406320516571	-3.8551878949540344	-2.8360733983058894
1	2.9923227107046793	4.552580822147487	4.338032457841844
0	-2.8934024267419085	-4.827299214368239	-2.7980018437593537
0	-3.045572184435137	-4.833353511302183	-2.272461180753538
0	-0.6410271779045893	-3.3550492284769953	-1.6146414276612415
0	0.4112349247470517	1.0606129932742732	0.36406430962874636
1	2.3633230580895037	3.7616638421414446	1.797260388250251
0	-2.6081215800675146	-4.012087365312046	-2.0494112669848685
1	2.230272954132805	5.22054625376327	2.9097285544409286
1	3.612321577159266	4.021682133178963	2.546035993220329
1	2.231477376808811	6.277115282652227	4.044605828232363
1	4.195470408844133	6.604751769024219	4.568848055388743
1	4.1237676913618175	4.059549972889306	2.776975148433034
0	-2.498339403495344	-5.207667786716583	-2.6228479446836435
0	-1.7302304689699264	-3.860703290429369	-2.9539493372381616
0	-1.7951910142319136	-2.4427560888389204	-1.2277050229769868
0	-2.804414322400918	-2.7200393559180416	-2.0137083554661475
1	-0.14737299490842837	2.0982489969275178	0.6195147185179951
1	2.8299808217874736	2.14127940852093	2.700603680586018
0	-1.2416249219732851	-4.151272487679355	-1.9211120361129443
1	1.0812663709612187	3.0977660669082696	1.3199326157870555
1	3.1845762012175847	4.5152918359004675	3.3981461274870806
1	2.5388677006066223	1.6009051869145101	3.1179723529882963
0	-4.100544640540002	-5.933309799379059	-4.558542475341651
0	-4.099565989754979	-4.243825421758553	-2.0772933042137596
1	0.06470590552666207	-2.3703270764631434	0.33717516863742236
0	-3.132179903111581	-5.125772721232321	-2.7078293768047934
1	1.22756437395348	2.7389885797698965	2.686573659433694
0	-3.187805619673522	-4.0474328151124945	-3.168430523107179
1	0.3248652135406864	0.9272300805422725	0.8110827320605406
1	1.2403090582104344	2.2699123102194654	2.5629301690632933
0	-2.655642425201395	-4.268196692279045	-2.1986220501475664
0	-4.021743618475116	-5.160453167775104	-4.139286190285823
1	3.554323888908638	5.025121839474902	2.9015780248837224
0	-3.1358448462108033	-6.204944173128219	-2.541920123372657
1	2.0946312864151273	2.2938414491887413	1.7615859934856144
1	-3.776247595199386	-3.2565701337635486	1.24408362948505
1	2.142481418916043	1.9198011873200969	2.296103889635198
1	2.2936570456548098	3.6102535860607774	2.6264069664353005
1	2.3668824443017287	3.2416537913056556	2.5874428501264717
0	-3.1190138045490228	-4.389504306402191	-3.0530044327170445
0	-4.646927168223285	-5.579396979282278	-3.5044525246744507
1	3.722008647898388	3.950172853865139	3.2698742717343205
0	0.09002445620997311	0.14904185452456073	0.30918181909877046
0	-4.144619439092565	-4.510956082115729	-2.8023498382181184
1	2.267991935577315	4.368994722258863	2.952339104534235
1	3.0707356971053468	5.926351647363354	4.3107045678518014
0	-3.41746792655537	-5.7488897711102	-4.415280663695508
0	-2.8746217396133127	-5.322465833323517	-2.731258952430715
1	3.9119072957311785	5.448301997465631	4.894070898189785
1	-1.0609890533906372	-3.2696863310160302	-1.0748925949776815
1	-2.642120265845552	-1.4159181327610366	-0.3105823466635199
0	-3.6725685365500014	-5.484134657062514	-2.236348905584836
1	3.1053324672765132	1.8632724953405095	2.512599772814858
0	-1.565320601622246	-0.83683488520979	-0.5964105531780332
0	-1.878019156824561	-3.9487468825750116	-2.46205928670898
1	-2.793014910695061	-3.038803211241822	-1.7018535527517447
0	-1.3382981428552212	-3.7863074369177596	-2.999555450355984
1	1.0958498557879157	1.9189081578088474	1.9283278076889419
0	1.9062260802881252	4.151179816948619	1.7522412701758507
1	4.652203207486568	6.104806124581473	4.901244779103633
0	0.5144847470801223	3.0292443189160694	1.861092979372249
1	2.2056449513045404	3.095671067136148	2.651531295746955
1	2.134470509535375	-2.6034367810316037	1.7573812973336291
0	-3.9972448718318745	-3.4478812819987077	-3.253441859529399
1	-1.8379394098166064	-2.7943245775312384	-1.0772437118263265
1	4.011989592208622	5.961644892695148	3.940693719772274
0	-0.3619328441803918	-1.6437200470847233	-0.2495337878226047
0	-1.4405695754471628	-0.45671966337318515	-0.16053488151763176
0	-1.1358891184046154	0.4081172965386871	-0.49244994551730287
0	-2.674398975028856	-2.10945963022452	-1.1410303618666204
1	2.9874929677626363	0.8908787682483955	2.6174085795480897
0	-4.070557561062146	-5.840765728528403	-3.636408376261813
0	-3.634047187017042	-4.437683242572115	-3.697795183688712
1	3.298704358086651	5.99761278193914	3.5434911660292006
1	0.7573610556976268	1.4629006255380945	1.0437417161475926
0	-4.007749807210707	-5.258410649911879	-3.627927744694248
1	2.720498900005126	2.9157630389839384	2.4183215175901855
1	2.512233429317826	3.943389966589683	3.393303442345056
1	-1.4751077026517647	-0.3239312222138688	0.6968032865718031
0	-4.305267056872989	-5.929813931886743	-3.629614761771253
1	4.0334139516959	5.63482909978241	3.7900578110962226
1	2.3818444065500013	3.575830696577699	2.366938781388859
1	-2.762899519539266	-0.6513174834038341	0.8167528720843237
0	-1.3055514049889412	-4.366704043545048	-1.9966340442515953
0	-3.517488604219323	-2.545363826002726	-1.7830411999530533
0	-3.6645533556241916	-5.566057892567142	-3.1008184608222806
0	-1.2350213946719437	-4.157840185725278	-2.0456484080870205
1	-1.7475232965561458	-2.890756055364027	-0.9305557530780627
0	-3.904731770493928	-4.359555620395975	-1.8087898598152703
1	-0.7313561581685497	-0.3737944380705654	-0.9151632857616431
1	0.7272563684523657	2.747840122239962	3.268264464324638
1	2.2362459429655503	3.019075502812012	2.7363825539637316
0	-2.8484788374763426	-2.144469357128388	-1.8758773906039083
0	0.8796554513855485	-0.20732570052136953	1.5006763917377435
1	4.207563695642097	4.7001540291831665	3.6866409251782484
0	-0.8037674647317263	-1.2808969590576138	-0.1662527753766752
0	-3.9699824989375205	-5.619570646333958	-3.2426516293748153
0	-1.734133611221303	-0.1276399752764915	-1.1483546750191322
1	3.1452260780453796	2.5222147612154724	3.8143215766363765
1	3.166138353857357	4.871053969557786	4.009877533978437
1	4.262013096060443	4.956755950357605	4.428485089175326
1	-2.077824556951601	-3.3330012194594607	-2.282501211439948
0	-4.393621094523611	-7.070994230865928	-3.864570232313756
1	-1.5191184763012178	0.8428447161295561	-0.013973240320618809
0	-3.698110717137709	-5.868563107461384	-3.8252436015324145
1	0.543213348725911	3.972040050922384	1.645782141667172
1	4.348118429009871	4.377764928583452	4.779165895721537
1	4.439862178187191	5.483284145813003	4.31429133544823
1	3.259240393553508	4.1220382432171165	4.071766589926153
0	1.6491396569956638	2.5875693563890594	1.669458243914446
0	-2.493257002367195	-2.1141440310427315	-1.195853905642171
1	4.028898682561569	6.055161513668678	4.513362691383527
0	-3.6567553680098115	-4.902747761757346	-3.7865506672182807
1	1.922374208605951	0.5284835208915081	1.919484413044708
1	3.5266142278140094	4.105657411537934	3.7204784797938704
0	-2.7516829324848646	-4.686749201469767	-2.6118262248591666
1	-1.4857979539264978	-1.4700846660050502	-0.7913540842459342
1	-3.4622128652110735	-2.1421137647078274	-0.07206322152183789
0	2.079565033510203	2.539357504545817	2.059377500113226
0	-2.701694906817874	-3.9433005075525145	-3.477883068206531
1	-2.055223865837912	-1.7256181182792747	-0.2647631926823064
0	-3.2737322616699154	-5.183898595345748	-2.988526433025511
1	4.575661389552285	5.325057721238929	3.7998313355453566
0	-2.8341919673937546	-3.1173399191701323	-1.9103678286650516
1	-0.20847683630671668	-0.44753066417079673	0.08415760893678134
1	4.566039687673366	-0.10709036711830437	3.0886337194546982
0	-3.9138563021033685	-4.086823184488226	-2.7829970679639717
0	0.08177981409064723	0.23356255242776344	-0.0036527106536961783
0	0.38506824435883646	0.31149675838783647	0.4537437632306039
0	-2.4187380400789484	-4.103983583647915	-2.049406676232
0	-3.709965554189961	-4.844355164334085	-2.7169238919829257
1	2.5486425283047898	5.269395783812863	3.2147818925495404
1	1.5904845814641546	2.388724237826425	0.7879130169812604
0	-4.259544081548338	-5.935792238855648	-3.469509340701613
0	-3.316552250455228	-3.960442354124762	-2.0988863719387205
1	1.8373830272286664	3.0719210469864935	1.8515272791616155
0	-2.1672482240998496	-4.4683096342467525	-1.5204502966017024
1	0.042284985557223695	1.2897911100967998	1.443080289860133
1	2.1789682080966517	4.1898022461991475	1.934634164132414
1	2.839520645890191	6.5080049432488725	3.7762642826300215
1	4.136249753734258	4.419714765631033	2.7031784902863936
1	-3.3480558148027773	-4.384820148210518	-2.4742092497432098
1	1.17169833183417	1.2224299088503006	1.170531559727069
0	-3.6052479206659083	-5.0304237666323255	-2.9241004085736857
1	4.178538466322207	6.203872118317372	3.5008943589815047
1	-0.6976504326309104	-4.7870978502547485	-1.1598374013881791
0	-1.5779450680446176	-2.612108557217508	-1.8684269597756498
1	2.533872000910715	3.573019480788329	2.168934144256026
0	-3.4677600011752534	-3.0979192231557673	-2.420296904858342
0	-3.487066893006594	-5.107285211278367	-3.125846881794224
0	-2.5449455360255033	-2.775198117806224	-2.3935595942800343
1	0.7580592318379129	-0.05328635735549603	0.2504588165845494
0	-3.8578713099276456	-5.1758693931062965	-3.834841123174044
0	-0.6806170127240561	-1.9377986887865983	-1.8235249186197948
1	2.6091253234554146	5.453452655807473	3.4600223690132648
0	-3.684230809581929	-5.008528823794152	-3.876083725589931
1	4.910743561564977	4.609159516686548	4.595252847694991
0	-1.5947814300621619	-0.9004374647571977	-2.654830508838149
1	4.783960671700225	4.247919606367199	3.7425976205809475
0	-4.844331140090449	-6.454151999950742	-3.3187394814498727
0	-3.7280815778868055	-4.411052796625779	-2.736620039875811
1	2.564982203118507	5.914139948838781	4.572253034600606
0	-4.198575937980448	-4.150249849781542	-3.6168888595651807
0	-4.827418264341572	-5.303287108753061	-3.6099661196579595
0	-3.261453338542444	-6.292118582376797	-3.5142850485086528
1	0.6484655618430365	4.65528145170666	2.402190786364227
1	1.5022167097863548	-1.4028036373330388	0.5252845637031379
1	3.2074829788532773	5.744222172520127	4.854208772071727
1	-0.5472234551509261	-0.9644413844270547	0.3574370934730322
0	-2.99628384092053	-2.7792788243422972	-2.3377289057395045
1	1.0434128541178032	0.36067774624296134	1.8063130429802587
0	-4.565593549326489	-6.318669762419712	-4.058802783134577
0	-3.4687352718940696	-3.4583854055496444	-1.3352426997389484
1	-3.2549394946235894	-2.8508234697740003	-0.3552443476828247
0	-1.419150459965376	-0.9306242076586821	-0.827210152018938
0	-0.6565615030714225	1.2033282621461818	-1.2647996502034111
0	-2.0994133090133076	-2.531987046390579	-1.0966075645579227
0	-1.79068868609659	-1.936944077264468	-1.2752602911242192
1	4.127882767676122	5.148683539247291	4.194024081119014
1	2.5929611722069876	4.9584179411476095	2.230341451059462
1	0.48582281517259024	0.16733042912490448	1.2545261432214585
0	-2.908279369801604	-2.878193885390764	-2.020445712667304
1	2.882951455788929	6.460285587481251	4.539392476437077
0	-3.098238932490849	-4.831612202633929	-2.7158633172395024
0	-3.750654129843736	-5.475965770222161	-3.5036666928986993
0	-3.680939677968408	-5.639149100375443	-2.867550371370569
0	-2.702870172837801	-4.33087642852364	-2.386183862906024
1	2.5908279705885335	3.10266142599574	1.4581812682427082
1	0.5203983095959777	-1.9066729789806902	-0.6865382951084646
0	-0.8987197129138574	-2.7331703085885355	-1.4523756897971385
0	-2.68812399813265	-2.5133480197623332	-1.7393011376303662
0	-4.202569342497633	-6.089206336421786	-4.183689440747958
0	-1.9553147063391356	-4.266443677716347	-1.2576484390937555
0	-2.7331346580833284	-5.599273218095098	-3.8195241907051445
0	-3.420764860146159	-5.162379573347872	-3.6414392311129764
0	0.20118582859914041	-0.7756528127082891	-0.39083959405301927
0	2.5657822920241102	4.314572954309889	3.0583837232791278
0	-1.3354301226538057	-0.8671609153030617	-1.8707517487221303
0	-3.9641766009637482	-5.437245997219555	-4.317626274410568
0	-4.748595068556448	-5.868703693348122	-3.6962424545388823
1	2.327865336869383	3.8662982712038385	1.0917304946971125
1	1.7434210583567553	2.79715222707455	1.1624990691002033
0	-4.137464490240367	-5.798102000732486	-3.600381019929225
1	-2.2982083180574753	-0.5546544505309735	-1.3874664273604
0	-2.162026176670717	-2.738315929632519	-1.2775584906131
0	-4.583586868101768	-5.011089282650857	-3.291363345582431
1	3.3692540689366433	5.7610031855478825	4.2637974829525485
1	1.93492028560178	4.1661226872352	1.3127728738743902
0	-2.79963047299261	0.1922517288054764	-0.7726620206449465
0	-5.536373422865153	-4.596980401275382	-2.951633182537811
0	-0.8119533574947042	0.36892731861234085	-1.2225327149974385
0	1.8736141856052724	-2.8337622846600565	0.9490928606838819
0	-1.2188879649964952	0.17899997384536717	-0.5017410809252448
0	-3.2400625806225993	-4.485022803395171	-2.8874710680508016
0	-1.447354107624011	-0.42040219339561125	-1.5905284754195395
1	-0.15673294023121714	2.7930449906509662	3.350269754900312
1	-3.054464413651421	-1.9584264638762907	-0.669977949066625
1	5.038227012753791	5.395221569114896	3.4461981646838376
1	3.604167322839018	5.818063682658574	3.6847625867969005
1	2.4448724029267535	3.3413973127412513	4.045271770177455
1	3.3402151291032776	2.2228498482703456	2.3603645707934158
1	-1.4071946542143527	-2.508593613549354	-0.032559495140638064
1	4.803764070650544	6.5370165037835095	4.782328915302057
1	1.7396191524147546	3.487767755576901	1.9388384135923948
0	-4.415814844705885	-5.388832273136106	-4.32193812324555
1	4.726214688822476	5.864637407764396	4.5606898806522125
1	2.992193704060636	4.892856878493624	2.9354799284759445
0	-3.2859753203588022	-4.384059593093704	-3.188731051944723
1	3.5549100674351677	3.9511958559544142	2.9422184187590807
1	2.28127740855415	2.7354643773212963	1.8048044256731683
0	-2.759617451932567	-3.106531616652951	-2.0455892610205435
1	3.000757890657739	2.2578686655311864	3.2196588638862282
1	2.2758783265753775	5.198688842343331	3.2753760981804088
1	4.032243942114486	1.531890301020401	2.8537015742475513
1	2.0933356794601963	2.0169558206537164	2.034308843237058
1	4.669491444235574	5.922699336336308	4.524549756582197
0	-4.821266783540113	-5.71826235719717	-2.649233347882716
0	-0.8938128443853102	-2.9071623673630698	-1.135899757346358
0	-2.705418293983164	-2.373367469630888	-1.892451998536515
0	-3.4815124926035335	-4.210079272422468	-2.082770105228087
0	-4.5085251001803	-3.4060537837144986	-2.7448195301355334
0	-4.177110199494759	-5.275128265962649	-3.6195533137061235
1	3.244102057417876	4.624328579106777	4.119065769527229
