result	self_predict	cross_predict	overall_predict
0	-3.880779929645932	-4.460645102063021	-3.482178550704013
1	4.467870913633752	6.885735248818681	4.416954224904664
1	4.8407666952306805	6.814152144532786	4.332123866566584
0	-0.40791309761392835	-2.816710749844347	-1.0895974106393362
0	-4.571786312267784	-6.38514686427042	-4.492303179014385
1	-0.44711019283658143	-0.6853570872517266	1.1928626498738946
0	0.919347456999831	-1.594648552933931	-0.7703333540714562
1	3.7451405008774223	7.459277057322749	4.9927444635231275
1	3.4485117621530508	6.081481767551687	4.014346628212196
1	4.730042339538592	6.394010074554795	4.377038161667266
1	-1.761082300483444	1.8098348629516565	1.1215017048371376
1	4.901623200948244	6.162944797273641	4.697003973650148
0	-3.9622867511768787	-5.6677506213983015	-3.3767760398369515
1	4.2717686558489225	3.2308642169534707	2.5726519809613864
1	-1.650841808046098	-0.07791872583994068	-0.4627192010719433
1	3.6013313400461837	3.728759601202529	2.410420456929333
0	-2.2487184070489286	-4.95622472605977	-3.063768005244688
1	3.2551341249430963	5.22317559205123	3.5555510208462366
0	2.124864805482266	3.1506892824198633	-0.29003939875081025
1	1.4222497521723212	2.2641500532422323	0.4356320728235878
0	-4.513833872851045	-5.7629655143389895	-4.474839491366363
0	-0.18159627155843047	-2.2517362892372086	-0.4426690995675954
0	-2.2359689158984897	-4.33976190518849	-2.3232915931063487
0	-3.6135517960269516	-7.143469723865532	-4.073510617061655
0	2.502190608432924	4.686681136481643	0.4503547800905693
1	1.2553213018839027	0.5434783878405536	0.17827223489943927
0	-1.7067575010919913	-3.8510193425794745	-2.4549069049487033
1	2.926796171400858	-0.8299412553068883	1.2385940613405884
0	-2.9992291550663306	-5.43584468159827	-3.266159185085265
1	3.7632996936530994	5.8596714084674035	3.6046266644988796
0	-2.075560762270343	-3.045866156002913	-2.6824346494260145
1	4.323947881536713	5.430474644603235	3.8688609164663412
1	4.641778788227193	7.5701850609585035	4.697227541066035
0	2.6462958876781126	-1.4991506578329679	-0.46949005762947243
1	4.862015187858506	6.2307411575231395	5.011979172682982
1	-1.5675089413379053	-3.517431761947505	-1.731120178792691
1	-1.1974247008663723	-1.4874787255520994	-1.369487124509603
0	-3.6683038065193743	-1.690058049767364	-2.487309935491789
1	4.1400846497741774	5.792279819408374	2.9839344950794837
1	1.4061586338632086	2.446492347781976	2.540479844897667
0	2.4302890299205155	2.781213792567861	1.468719748040648
1	3.685757088085033	6.202944355515202	4.138326284864175
1	4.8603910775548655	6.377654634591978	4.633334988343746
1	-1.9494195363070106	0.0067821053116417515	0.06741107216362602
1	2.006973191987804	4.526852802342567	1.6349843080895619
1	2.1863347013876453	-1.2021456818725242	-0.6308646771611265
0	-2.586351133255549	-3.0071539555094398	-2.7643901038492635
0	-2.0646090575412206	-5.433348296658651	-3.1355485709455375
0	-1.4983198533576438	-4.0910331917639375	-2.7391116209177366
0	-3.2300660785293545	-4.8614048280418265	-3.503849078393493
0	-2.1540693379541684	-1.0402142178516407	-1.088238729864706
0	-2.9174379668706503	-5.983917567016193	-2.854258021949993
1	0.6345343132198454	0.7926854109320057	0.18684981775913764
0	-2.348430769351144	-5.778792662460981	-3.3805549026944193
1	1.842724686729598	1.9178320139227365	1.3391287705472188
0	-3.517415361789084	-3.5854565274037937	-3.615582110480211
1	1.2270757124511786	-0.8155125508907751	-0.2658493333303189
0	-4.882250041938981	0.6050851231305896	-4.310343794909276
1	4.082622603623735	6.048892583405703	3.65567141232259
0	-3.4508973632031585	-3.643350843631871	-3.3368188145149964
