result	logistic	svm	boosting
0	0.36247506633004845	-0.5532712516822708	-2.205920802320983
1	0.9504925043989448	2.1184485144975227	7.70570738135746
1	0.9844475095566615	2.820980666829842	7.908590410452242
1	0.9850986489013278	2.701428969047875	8.127518264632108
1	0.7808493877849784	0.9429559250368212	1.5465416326702635
1	0.9312515482210931	1.6808967266183488	8.491894042831337
1	0.976112719416787	2.376601220983411	8.545199450637977
1	0.9312572124995082	1.6320906973490978	5.469816804888956
1	0.2820575224343777	-0.7033488499474215	-1.772982091581527
1	0.3014126205641607	-0.42683848761914744	-2.0106121384214655
0	0.8203344830998561	0.9998738153149546	4.140959764885477
1	0.9543834792223576	2.0950426425743918	7.62685720709842
1	0.9965044493337869	3.733226061188248	9.062129367035553
0	0.9466929126780935	1.8796230894979673	8.071598130921238
1	0.9707975743361404	2.2942533792696707	8.711994271030939
1	0.9842346882552379	2.720116513571486	7.732156834482052
1	0.8408614171557629	1.3087157277469186	5.124294248631903
1	0.8259560727326108	1.0835764599984885	3.4557759120684715
0	0.026230368992346573	-2.2938269424078057	-8.820450488566282
0	0.02286725036122805	-2.6024299077374047	-8.453950351794372
1	0.13944667253979898	-1.0888163848007388	-5.660890088240761
1	0.31379924764331263	-0.3327351519752654	-2.270671040421117
1	0.04534037090578665	-1.9940731895699826	-5.658557955688842
0	0.02644331854712831	-2.145022073616701	-8.48522600030336
1	0.787355598846347	1.124119688796125	1.110577118588153
0	0.05949100534481464	-1.6541691491349328	-7.0001808496589
0	0.04626345668651377	-1.9496808360579365	-8.544082075916876
0	0.1535752949517827	-1.1541042789878322	-7.08689669751442
0	0.01944252436708832	-2.1134376641553017	-7.835102313183259
0	0.004778159725569757	-3.3632570271958193	-6.262242015886097
1	0.09248434055017614	-1.3429288364467378	-5.005190983704512
1	0.024190631749309757	-1.9294181067130505	-6.8684681815958895
0	0.39627182816184303	-0.42858650134195353	-3.384635120213462
0	0.3583406591872647	0.03723889888111598	-1.2768198627551604
1	0.7596590818273528	1.1078063078126932	4.84917946522495
0	0.10444048608102685	-1.5081349407441373	-5.132330434348644
1	0.9361417996143877	1.8791704290180915	8.03241768767023
1	0.24339160524066836	-0.7315948060916707	-2.9648137208246137
0	0.898907982887537	1.3638252338595387	8.155235836393905
1	0.6393524696967742	0.3277264367856766	0.14428655515522115
1	0.5795943128416927	0.2676561947896875	-1.8231394370065965
1	0.872257121599479	1.2557402309124996	6.892154565634654
1	0.9894868670884136	3.189497194815728	8.882231170046428
1	0.9921871261679355	3.228453826438177	8.955165461531372
1	0.9443288912168845	1.8759224767919007	2.8504164701345513
