result	domi	recess	omit
1	1.226874692591351	3.130319594002248	1.0516722959047098
1	-0.06623984008090657	-3.471894625243606	-0.87625513215945
1	2.6379678960189623	1.4493079073058588	0.4699188419238339
1	-3.4182109613732305	-4.603220875511087	-3.625861079164001
1	4.402190463408804	3.9825313282966595	4.309870952122429
1	1.561633786572937	-0.29060375114412385	0.23792984193362704
1	3.340951310310329	2.5076533063837907	3.0698307402870024
1	2.694711907172793	5.079240983873408	3.485791105787011
0	-4.211473092761345	-4.220276749713328	-2.7379735332824935
0	-4.350942630033347	-4.794592252623134	-3.4773096684646614
0	-1.0593617556851784	0.4825179699576803	-1.2425876280006023
0	-0.34918561729958103	2.346485695151253	1.5395426300688169
0	-3.413475017483856	-0.9735798058045213	-2.26174435810082
0	-3.6030920076622808	-3.1501428175216293	-1.2792334818046394
0	-1.7457071763188243	-4.665412707223804	-1.9262424111747947
1	1.4416269980732244	4.595971490910549	3.7421917094082957
0	-2.266310974707303	-5.3457663415486	-3.4147980023963953
0	-4.008404845467254	-6.50281066891149	-3.7833944969103146
0	-2.440226678465953	-2.082588170478967	-1.207473088726718
0	-3.003704255334093	-4.846519780631302	-3.1614883029412106
1	3.1315811158604623	3.550470460858521	2.4815166345204256
0	2.1636813385949947	3.5346408107549654	2.0524766770534497
1	0.7119699706550227	3.791644083702358	2.0633730406986586
0	-1.8359768057633319	-3.186864988400832	-1.319645723632388
1	3.8552947004248996	6.1603507196654625	5.01862666509707
0	-0.11733244298619085	1.232251371838202	-0.009165484710384223
0	-0.026070366671891086	2.773578221549937	0.02093268733716896
1	1.4407931550251103	-0.6766292992562493	0.2242317755408793
1	4.686604548414023	6.144578158987428	3.136173339795967
0	2.5003486698065984	2.8411849461620027	2.1240354158436117
0	-3.45288407456097	-6.243874133466335	-2.9751473970866273
1	3.975470276572228	2.988682492054783	1.0796960000267384
1	2.85698562802264	3.920539081297063	3.327734895925416
1	4.569620753898309	3.0839538478359287	4.7761851456411195
0	-4.26177135257979	-4.458456743418997	-3.377463669606474
1	4.0519717922544	5.643973707009591	4.6970332355277815
1	3.9468692649045445	5.393162189856594	3.0262899692962595
0	-4.2437114044978275	-4.300315764529938	-3.5308154230848023
1	4.6420330540040675	2.2671907563848652	3.6273365114728255
1	3.7832581648011825	3.240805222725504	0.9648201602099374
0	-4.61761827261131	-6.2808318434933295	-3.9176765632409625
1	0.9219093931760085	-0.9512457602442553	-0.28484582623934673
1	4.244993461714523	5.578135030213154	4.981859722406153
0	-0.18140825381148648	-0.14379230154296688	-0.7418888460680068
0	-2.1331383002876394	-3.605029094473539	-1.3158249339938743
0	-3.7755953348002147	-4.9758551818498615	-3.8068113339296636
0	-4.296300648278674	-5.828227718689761	-3.1794752652961744
0	-4.474725492282629	-6.271919554113101	-3.756759469105938
0	-2.0533772265753285	-5.500086170188886	-3.4919083683600527
0	-1.4168967846525522	-3.8110974365089154	-1.8020785107581792
1	1.7959008150674924	2.7915650030058017	2.9709362745766397
0	-2.6585979817090952	-4.950789116383784	-2.9744203518597887
0	-2.711916363491357	-3.162414835493547	-1.6337315463195303
1	3.0573291569411323	5.707984203267815	4.606422316850494
0	-0.5240100252148978	0.5361099100912455	0.2303337206754668
1	0.682477622818335	1.0443596557061403	1.4679908191034305
0	-3.5009387804110714	-5.519220173341298	-3.640067279014841
1	2.764329487107352	6.47469409315825	3.8745170725319715
1	4.184096089733264	5.573310967994442	4.591867522666993
1	-0.06623984008090657	-3.471894625243606	-0.87625513215945
1	3.7848521607305257	4.1864866180762	3.061827399639527
0	-2.672522821277691	-3.324527829623073	-2.4818528971996883
1	3.408310278733925	2.09055829438741	2.4842557025238214
1	0.7957064604620441	-0.11089003858349918	0.2775211339142929
1	2.999473638335633	2.751440040971276	2.6818873997740074
0	-0.39338677968618657	-2.0343085294725816	0.5207015361692114
0	-0.6928385868782883	-0.006578396654921065	0.57455626218731
0	1.0037497057755458	1.5669231252033908	1.7865887674057335
0	-3.8514271710655037	-4.550249284003942	-3.1662891406327125
0	-3.873697553763282	-5.992229525841136	-4.356913601137246
1	1.1442512570596102	4.3413214784817	2.2622075243240487
0	-1.1220669237260368	-2.8934707370510773	-0.7318297805558042
1	1.41036856105157	3.1357009623991736	2.149798848024389
0	-2.922928122225013	1.1533640114062522	-0.8301561905614192
1	0.02644910375007993	-2.437227027281767	-1.3850591974647584
0	-3.380781021288259	-5.603660023112653	-3.1853069655949136
1	1.9708854767265926	0.41237596441161806	1.63695385752269
0	-3.870981093396421	-3.0437340573159464	-2.765187092923234
1	3.609133692639986	5.329666608206056	3.6633225093504658
1	3.193781536866274	4.971198913024805	2.897112715347466
1	3.6545201519186	2.635717698139955	3.6594066208579332
0	-3.433986691416196	-4.916967464069646	-1.9109715474565887
1	3.482539898329232	4.1773259479115925	3.4154867835042513
1	0.25416411691147733	-0.2828508271144803	0.3008660020290452
0	-0.14807901481791522	-2.499744577451468	-0.8895724686911434
0	1.4237372965273314	-2.090946337505455	-1.549751798295182
0	0.7051563392636647	3.3899554443407	1.270080386678544
0	-1.4147947755552404	-1.6606756178653728	-1.6802559359093778
0	-2.641145978258517	-3.0771851933061543	-1.8125968872405145
1	2.750809361789524	1.4811896433754195	1.720151693369281
1	2.4706094074050733	5.328241382910057	2.5524246431149122
1	4.294953570097282	5.348351145337776	4.161198760734022
0	-3.542179553324999	-4.713075751770955	-2.521263413863251
1	3.7162012781036586	2.219222783795384	2.5997826173749483
0	-1.6295888917094514	-1.2290880474893588	-0.6849707121810892
1	0.9435178303803284	-1.8272198079691169	0.5584920813788391
1	0.5198043689281874	0.09159384834436227	1.5217639802868579
1	1.1530173801068255	-1.8896304494230598	0.38476338365315643
1	3.408492945330524	4.938383164930118	4.306207899280964
1	1.2900779389922907	2.1480305575864675	1.0176186710215058
0	-2.9403073549630228	-4.028595279575521	-2.9979005057558945
1	2.75528200391414	0.3644515463332999	1.9427804943701212
0	-1.4351561946843259	-4.113871987877475	-0.9562728148367642
0	-3.9310031744356437	-5.32873458143847	-3.3323574877471693
0	-3.9903352746546656	-4.95776286883351	-3.3312730561693997
1	0.22968978298115253	-2.7907395344755046	-0.1837492980683525
0	-1.7560544732548065	-3.063297427754696	0.030668118598007044
0	2.335050919566111	4.52529702924523	1.8012727264359716
1	0.358894547993951	-3.2346529222973306	0.17462679967038167
0	-2.602785090957069	-3.464582915007975	-1.0487005132535492
1	4.728452535375617	6.698151681704223	4.2596928758909405
0	-0.111527359754974	1.0124193337421845	-0.5926729846001876
1	4.221738124364328	1.746512991212034	4.012167344053903
1	3.3335078331481873	4.544636879635545	4.615833804628585
1	2.9206081739534517	2.4320563821923944	2.2145174003210677
0	-4.010964353735022	-3.0861404300444653	-2.5644547106976883
0	-2.7551865933822	-3.786964512287901	-1.725447137559919
0	-3.978394462334547	-5.565540467599409	-3.149291365159727
0	-2.6050869442787574	-4.9925060078618495	-2.9384612944521407
1	1.6500679272314416	3.3370194572603853	3.213363073849991
0	-0.6472138445576403	0.4023519633529864	-0.9415473009082362
0	-2.8947669682660098	-5.833014096468667	-2.656742901096564
0	-4.380135844604278	-5.970925503767688	-3.366497074601676
1	4.1699783545708335	4.016917835681583	4.10830633255161
0	-2.078416437058018	-1.4470096999039366	-2.0907231297596023
0	-3.361902260412246	-3.966165273167265	-3.173820041262439
1	1.8788622055572914	2.5858108570272296	2.264286151023765
0	-3.320485194313793	-5.334966544746142	-3.7084883910472324
0	-3.451706692056037	-4.336028070942039	-2.5820971326176947
0	-4.251007208826968	-4.792242032830113	-3.0086505434365516
1	3.1016205077330183	3.0854058067539634	3.0784032788329942
0	-0.3784367074249346	-4.613682146680366	-0.9640662765412488
1	2.4706094074050733	5.09083327494191	2.513795849692357
0	-4.219488283912127	-6.18983075684057	-3.7431041906616715
0	-0.9453722362109035	-0.16682873407958376	-0.038254832607995524
1	1.861495014785885	2.6284970509344663	1.1849214108871973
0	-1.88250077287687	-3.4283011479354126	-1.2039926856831442
0	-3.795308173824533	-5.735964890931343	-3.394366382083711
1	2.535116709576024	0.2931874584071604	1.878954726640183
1	4.605024669192371	1.2912792082738467	3.971965534773152
1	2.85698562802264	3.920539081297063	3.327734895925416
0	-2.297616446178449	-3.7391692291357668	-2.3211891065527164
0	0.20405232901043993	-2.2875032588020674	-1.2068312589540424
1	2.4679476990061735	-0.7972427333873704	0.24883900440920365
