result	logistic	svm	boosting
0	0.1865636033059104	-1.9783760345543422	-2.0071035287840218
0	0.2373684621899153	-1.3645743363422704	-1.6675265445674077
0	0.014206626329540197	-1.6339781074254185	-3.3042739008015474
0	0.010156161694780093	-0.8288609299442393	-2.896938857257516
0	0.14086568002763286	-1.2998195938331472	-2.145213835129863
0	0.2033001885718834	-2.0967545847656606	-2.083939193297212
0	0.01041127072311404	-1.219081831037881	-3.583523033655502
0	0.04540547479307375	-1.126609638802959	-2.4380053852160453
0	0.010998370683751351	-1.078222459565408	-4.050285710961013
0	0.008874958025503227	-1.3267292607977603	-3.965349148380042
0	0.05321189598877254	-1.4821110668240303	-3.85262701203415
0	0.033918267994855186	-1.293296097254524	-2.7134947949128545
0	0.11376061956522333	-2.2881880752437116	-3.3229876351296843
0	0.008874936381967022	-1.3614148059421731	-3.8632907322429104
0	0.1280623516177835	-1.5627421076716226	-1.5256626726662539
1	0.26774469660996963	-0.9078097886314802	0.15862680960442582
1	0.4927023963907245	-0.004112164648643973	0.7275550522383848
0	0.218654329121483	-0.6768078022489428	-1.3900781792405663
0	0.1758665752072413	-1.4815324731431596	-0.9174035244724831
0	0.25640618922773695	-0.26491320722158007	-0.9900822854730035
0	0.21431015841394674	-0.8908088455676741	-1.625096671158769
0	0.012352819965896622	-1.260015476964467	-3.981755635052426
0	0.08182508043875392	-1.2975932076781598	-2.2726410365229603
0	0.15318022424892486	-0.8356056916796868	-1.893802166118898
0	0.04400077383275338	-1.269388189370131	-3.6418187927266
0	0.08313282687847615	-2.043549846275452	-2.7943933217510093
0	0.16900560363634587	-0.9741017825003249	-1.280397019416695
0	0.026891591016133063	-0.9686546982115638	-3.1683070732127487
0	0.02052510469987065	-1.052207430890048	-3.690580222691264
0	0.47366146622692046	-0.5146321351893286	-0.5235412549831251
0	0.8984695483194829	2.037844454877929	1.9184973565147039
0	0.5484937804758365	-0.22825177261607424	-0.5194598540630678
0	0.05241817075920234	-1.4920873171716218	-3.5528634904611187
0	0.012353492658176205	-1.3182643120748432	-4.046549373169171
0	0.5117584054744829	-0.9498380997055287	-0.5802586678396402
0	0.4599700972051536	-0.1399999834753183	-0.306146618033468
0	0.051999074563278416	-1.7464890950691492	-3.387897285517307
0	0.10493208183062006	-1.0920670174615574	-1.8935795879739072
0	0.010201692455172391	-1.2431377857851282	-3.9935355320560806
0	0.5822172447360997	0.83357014028387	0.2935822766060925
0	0.216325286632161	-1.1724821738963394	-1.0187567148932575
0	0.23864257504452782	-0.645570455921243	-0.9621479281824157
0	0.009553764680872321	-1.2849041780156492	-4.08448012208295
0	0.023153700867410705	-1.2487847502046898	-3.332477163699641
0	0.04061386342156815	-1.05627224831103	-2.013167454968873
0	0.6181384458508737	-0.045496829276386014	0.18575296811615546
0	0.022910550067450332	-1.2567892980544266	-3.4572114005549004
0	0.38616717711570797	-0.8140022366871003	-0.4209906316948919
0	0.02046177061060549	-1.118741747556397	-3.9083497754913172
0	0.10450324812128081	-0.8648681107957097	-2.215992508608068
0	0.041221601794652084	-1.487781168615397	-2.9274734723476263
0	0.05588158398734572	-1.3378035948163338	-2.4278420251087094
0	0.04230463995257203	-1.3686947130930898	-2.38619459862163
0	0.03816448105322029	-1.5553696145961007	-3.3779427744035524
1	0.7431966084244584	0.948086021256197	1.5582631116398544
0	0.06446299141086073	-1.3189483759612395	-2.219595848247515
0	0.08687195810098901	-1.57320863183242	-3.6163242146467183
1	0.8169125462452065	1.002549784331132	1.3420829023169591
0	0.028642467784023996	-1.4592573996254836	-4.549556231607493
