result	self_predict	cross_predict	overall_predict
0	-5.194476663139421	-0.567335549422248	-2.8944139222000094
0	-5.692341549261717	-4.185675403389596	-3.7445808476739697
1	3.694665585070516	2.2779274167972385	4.081962990161675
1	-0.617362330555936	4.685542086555343	2.350328039669367
1	3.030513142219236	2.1301294838443305	2.2883367095517
1	4.509916452956649	-0.3865604621390067	2.2144967789448997
0	-5.4832715262578535	-4.318539924294418	-4.071809013420064
1	3.6765745161945937	1.7414690022886496	1.8072517169440905
1	6.909348487096285	4.1965252505355215	4.081144337948617
1	-0.15375551116322184	1.0719649695064561	0.44354616016923537
1	6.355305773161717	4.895938706045487	3.732745343140547
0	-3.8208349366439123	-0.32240033411388813	-3.145264193922049
0	-4.893813532787452	-4.42170594585395	-4.016921830384067
0	-7.135998368993747	-4.667649553508706	-4.72351248867551
0	-5.008764278763707	-3.56038168119339	-3.486983412978729
0	-3.369464571980239	-3.65257505689144	-2.874277867994716
1	7.63190234186641	3.4648238254162327	4.917073816556199
0	-4.921032081864704	-0.17685322576697984	-0.1856738651533526
1	5.427448349855567	2.3808922082756907	2.122879142899102
1	3.7220988373971813	3.1506053391132087	2.5695890646485493
0	-4.171203812121072	-2.102355305769722	-1.9303331804055837
1	5.082734204168357	2.9593728953576126	1.916761224068938
0	-2.9972459978001127	-1.7711319878749683	-3.546679067294976
0	-3.3851838136996197	0.8869862143070443	-1.2543157384618115
1	6.1535737910844865	3.910567847515544	3.3733309282983757
1	2.4842324463458536	0.3874890462009335	-0.3475787891128009
1	6.968193479408551	2.8953082477892744	2.411363135191823
1	5.9762406699139055	2.9146385013172216	4.042722179263986
0	-4.243085792314805	-2.8928006383768325	-3.1492863001582276
1	-2.787162417088028	-1.2540112636663112	-0.48894505534199517
0	-4.504970386415917	-2.162096914319241	-2.8044918500831146
0	-2.998904251899635	-4.236401405800085	-3.6259037705276493
0	-5.020240031507174	-3.8572520641584687	-4.440190030903867
0	-2.4062747977976797	-3.3446930879045	-3.2351099545647735
0	0.4445875610395026	-2.711003313046085	-0.38318031730276386
0	-5.106113798855712	-2.517886950988501	-3.4394322664201487
1	-1.7888547368159324	-1.3970555609832385	0.5050566409633188
1	-3.07897583265356	-3.1951917924411575	-2.6894487677518364
1	7.867034111559017	4.317653954811982	5.024866637396908
0	1.2364894545460376	2.695188768899353	-0.9250077089866039
0	-4.0952315013304155	-3.2350820562100306	-2.413886943163539
0	-3.529523080799798	-4.1350914219284665	-3.5937544729129196
1	2.8880190009081224	0.3639815915276421	2.4568425659901343
1	4.37192501376304	2.2924739651956934	2.6252160418258583
1	-4.830850541264522	-1.6323144728139631	-1.160301132468229
1	4.770108033597475	3.516144307689908	3.051192672560344
0	-6.7261534544788475	-4.401753898405147	-5.093854052459247
0	-2.012882531366414	-0.5738502930001529	-0.8679897001947882
0	-5.744711817393744	-1.699241054966073	-3.521580673116803
0	4.327632564046886	1.9602781210678355	1.6380235994291799
0	-4.456500454977668	-0.8933007248451046	-1.0318970404067735
1	0.8506856194049741	2.5083457042171378	0.3227704926314663
1	1.8415107063560292	-1.9157922392314615	-1.2734823887475226
1	0.14515766699108676	1.9142166826491527	-0.220056367876181
1	-7.293493791043948	-3.941465690798328	-3.9857367682573153
1	6.708161291126127	1.014903128441637	4.7497170773005655
1	3.566084367330004	0.4064619464450311	0.019833859503678622
1	4.149326514570246	1.90915999202864	3.745636166467246
1	5.9529057255148805	3.0352735304379928	2.701387519149114
0	-5.953590828574221	-1.4219829937907542	-3.584960096513019
0	-3.1216845216270697	-3.00719120964938	-4.3806064743251785
0	-3.1047666263193747	0.004202900018020176	-1.8142464295626313
0	2.100219992618075	2.5740450689630787	-0.9544694699360848
0	-6.065690861991032	-0.311724723396287	-2.5969610900705296
0	-6.057752982272133	-2.3432782605358407	-2.022362372622328
0	-3.15819073998032	-3.2503050481375606	-2.61736594032917
1	7.14943137121784	3.300639191543403	3.984431109369262
0	-4.783759729620499	-4.389515950537948	-3.736076490131406
0	-5.595406991445929	-5.205285901105672	-4.495470447730965
0	-3.680914063605997	-1.0596379427385172	-0.9550181431326479
0	-4.935870603559324	-3.6018940412931446	-3.8762413736783654
1	5.302028415443008	1.3274017601679777	2.087822512212541
0	1.307160843902521	2.4763204968964474	1.5773058530710884
1	2.163181359965052	2.1696582379014058	0.919498490906294
0	-3.60339145811083	-2.355851951933916	-1.8238325864012095
1	6.885714589126298	4.659349309171222	4.927245477165183
0	-2.2404832672334023	1.2048279864092493	-0.9545982746681503
0	-0.9417263219924394	0.9084833900356716	-0.9404055106295324
1	2.888521534012166	-0.3274191402602993	0.4129034276083225
1	5.05421772125659	4.209844776384138	3.3424108786072138
0	3.653051364017745	1.7181481940236407	2.6351755633094798
0	-4.88534271833918	-4.046480284994771	-3.4028996600879697
1	5.10072975021167	1.4971240675440967	0.6534357378398717
1	3.5642442624466697	3.3107554392004412	4.22788857402471
1	7.111201908174673	3.2011169391193772	3.606718995660322
0	-7.023144530281598	-3.919469267290319	-4.425941284108814
1	7.3002533285773135	4.09453704388284	5.310087555304963
1	5.121603096849151	4.084824962075537	2.5696004688417515
0	-6.462153237530359	-3.3649865276864355	-4.430850140857088
1	6.435018570153016	1.9417285293177025	3.9809618069566235
1	2.833869488095833	2.5410588985500224	1.913333575532351
0	-6.289700066813003	-4.565893094919061	-4.628677590899143
1	1.2683099413183394	-0.9098454416849874	-0.2111554781518133
1	4.8288852084892095	3.810837047941254	5.224975746275615
0	-0.5140242402469171	-0.7331335623322381	-1.814544362364501
0	-5.156107594109141	-2.4990003205131486	-2.7345467320909145
0	-6.185065095174433	-4.101059531801929	-4.558108540579432
0	-5.9612506950823505	-3.9911063207468245	-3.8864282351905404
0	-6.626271766057438	-4.743231419336589	-4.497256638619877
0	-5.879619795687686	-4.8047287258568865	-4.18455908708858
0	-3.1118675140744374	-2.5209521315422196	-2.341682635169829
1	2.1879494303951486	2.715632197943477	2.2386994817379273
0	-5.845753015831146	-3.056740284117146	-3.7317479339720254
0	-4.583661109377594	-2.003605097840275	-2.69918965567244
1	6.5606980042311385	4.074121575683874	5.180936304636449
0	-3.951362941760794	0.2825868570854891	-1.0255460873744577
1	1.3899038302661273	1.616065625180916	0.9360928611465681
0	-5.608545166025118	-4.66129817042071	-4.3014955375919675
1	5.405940093906934	4.957628257092799	3.812573068003453
1	7.438208112938662	3.740160379333051	5.009574037002194
1	1.8415107063560292	-1.9157922392314615	-1.2734823887475226
1	5.939717249867875	2.369186708406143	2.8146575828038576
0	-3.1479062126198283	-2.0958492258459653	-2.9853844838992143
1	5.10748092829342	2.840152499944453	1.925395969706164
1	-0.1673848211621546	-0.06563353555095029	0.06321473605377423
1	5.245556296979596	1.7745334703973585	2.6225158208691446
0	-1.2685836487726718	-0.8819848698264662	-0.4645918053474177
0	-0.21590874917767813	1.194343195815138	-0.06516407892460091
0	1.3518698537402998	1.541457625637558	1.9376839818846856
0	-6.901975549310016	-3.526170170740127	-4.0860057253269195
0	-4.013251121602466	-4.963684010861424	-5.115107464735124
