result	self_predict	cross_predict	overall_predict
0	-1.8812937976573203	-1.254185005924449	-1.7298590169144423
1	1.7695965833868905	1.348416469422067	3.1100180723069464
1	2.349872271760569	1.503702663411592	3.50963624489464
0	-0.42070518705100857	-0.4099848714489868	-1.321429001204219
0	-2.0854211676810106	-0.9379320936061718	-0.8155125638849829
1	0.03872470142454776	-0.13224861733755763	0.4936509207251769
0	0.48770552481709806	0.020993903347444283	-0.8645357283837389
1	1.812856278228774	1.082337648321275	3.815060289700998
1	1.6745837515735322	1.2870627395242875	3.8189403284541505
1	2.488565363977287	1.2473562300739407	3.928628266427058
1	0.3541154803608302	0.10462494673682143	1.3347303370516637
1	2.2744834791142745	1.50697109891427	3.438821083710746
0	-1.6706044892026324	-1.034265190069949	-2.773831116987285
1	1.7298502143221037	1.5396542146392003	2.2480201148921743
1	-0.2954474888338361	-0.00369487184542934	-2.5309713511663894
1	1.773921077954692	0.63362460796764	2.1006985965570912
0	-1.4232252825228804	-1.6734223095852876	-1.557468978501287
1	1.3568886208990374	0.49644891247831247	1.0973153845373995
0	-0.27668593920341444	-0.49303597259638404	-0.08618185204218398
1	0.28449292007264737	-0.14004115253604854	-0.9403322014401387
0	-1.6782887353938858	-1.2646156260265413	-0.6291225731712122
0	0.06641340824059117	-0.14966702295434653	-1.1737360010721536
0	-1.6712702005384446	-1.1534012182128874	-2.9444915945253136
0	-1.723639328407345	-0.23264380835153867	-2.7467659859688958
0	1.1030688797851835	0.575849422925759	1.5913461578921935
1	0.3625650656441939	0.08187529331126193	-1.8850205800226083
0	-0.32027327568408315	-1.1387364911477853	-3.076584231989731
1	1.8568552765559925	0.16351576626659017	-0.8916681570686611
0	-1.7268285780044395	-1.6265967675699093	-1.7942925920472808
1	2.018919065580749	0.5241683207789004	1.1896848089514729
0	-1.46176667966998	-1.214137204504514	-1.5593192065357433
1	2.7548827868373964	0.5497137370367166	4.189887294091438
1	1.4040593552180496	1.0988296831196858	4.196236831310433
0	0.9060817651470294	0.20348128966508686	-0.8815107140453582
1	2.1237150913975205	1.3144532480693194	3.7135852988464
1	-0.3612344191501393	-0.19740833127173382	-3.140140898349035
1	-0.8060279099272505	-0.14345395938274338	-1.5742836254338817
0	-1.1273223317484888	-0.8982600537463288	-2.4268780572653803
1	1.7636441478725622	1.12714401952758	3.1089896181396988
1	0.9030601657273374	0.29836060566261524	1.822721977848975
0	1.3218013398131194	0.5692841857230381	2.1432475478600033
1	1.4658350682029944	0.8026336664202399	3.7513890290497187
1	2.3298671897743395	1.6045168191798587	3.2877689988489145
1	-0.22853692737292808	0.21187776255734153	-0.1402174001200256
1	1.3239586082700503	0.27043033436996666	1.1668366965014736
1	1.0806488555588076	0.6934257600798353	-0.09645475982122398
0	-1.3258402572737789	-0.41709924326676967	-1.4799708156612927
0	-1.5716192278600165	-0.8530650788222496	-2.180136246413735
0	-1.0926891235120328	-0.9639780871011798	-3.0046589477084176
0	-0.8853025095060911	-0.8191222475927609	-3.385055497362732
0	-1.0144544634040866	-0.32942898072454485	-2.9218091445567858
0	-2.2289974128548824	-1.5975861557530064	-0.960781576218803
1	1.3143486077942297	0.7219974731396072	1.2936276171035568
0	-1.2418308883510953	-1.4160329513338028	-1.5850567604502108
1	0.003883488594291995	-0.027150723894941296	-0.1290123646338548
0	-1.6914687896225236	-1.3757314950419075	-1.8486618068585974
1	-0.2837967224173792	0.23096695231525927	-1.1683203172058076
0	-2.0303127565024504	-0.6466499666675005	-1.0024372994247732
1	2.5151018439778285	0.6369859948939236	2.7937710970176575
0	-1.837479240755939	-1.4141863561781045	-1.1490771405200595
1	1.7830067128906106	0.8385929954456224	3.0840525631329747
0	-1.4173752617476938	-0.8189620371727159	-3.021877573160946
0	-0.9664116341099203	-0.3648795317508895	-3.5548378501775595
0	-1.6380637332769805	-1.6475619168603761	-2.1456372677321873
0	-1.9564820290078224	-0.580368000667303	-3.2426116904317404
1	1.3425418693166475	-0.15198603228179844	3.0463822394891515
0	-0.7104038836679918	-0.6778617961778536	-2.868893939018232
1	0.5174202190350001	0.5938434651481533	0.7666914136924172
0	-0.3463110690475688	-0.5628985823209437	-1.7442523515335002
0	1.9957965838920682	0.5903069275526277	0.9502571655412988
0	1.4364788346946333	0.6407613589340836	-0.0010653231196859902
0	-1.6575492461745942	-0.8065507081098744	-3.677719570010172
1	2.476424323301761	1.479347394312581	3.0541769271552077
0	-0.8795615008733686	-0.07610406769859737	-1.9644561786188992
0	-1.552326229510219	-0.9455790767702368	-2.1833800052082246
1	2.8239518442385334	1.0863177908161121	3.75744474579702
1	2.5014582233320732	0.9647622829459416	1.148442841082787
0	-1.9241550204117426	-0.8584169586207068	-1.2679169902545018
1	-0.12191130637515468	0.24958936033476514	3.555618249606912
1	2.2154570885425446	1.118785595553632	4.4784685239597515
1	1.7271564045093324	1.5353170150495135	3.4785310155129174
0	-1.7792396196112794	-1.0565839529896266	-1.4520482792306344
1	0.6218483360367919	0.22384732166797505	-1.429430783139306
0	-2.0954348467755013	-1.3633212991610473	-1.5093096910175026
0	-1.8972129620918	-1.3924800224018399	-1.7503829001112015
1	1.938390602311961	1.503764021220173	2.4271985788621784
0	-1.400481037655305	-1.8164219581002217	-1.4540606239728182
0	-1.8357462270263298	-1.6162694387852505	-2.189510450386731
0	-0.8123186197290713	-0.35811012358430905	-2.292657251769551
0	0.009755428822873169	-0.7594391658476194	-2.1487461710832285
1	2.319040801814083	0.33163958790413683	1.3468695517243854
0	-1.87136985117012	-1.359328486056571	-1.2311594371447645
0	-1.1496929291961362	-0.8627400744250997	-2.3852412908627834
1	2.479305076122417	1.337830764920539	3.3560530738683205
0	-0.9934613632153362	-1.618377479311359	-2.028359891883124
0	-1.4031422849285697	-1.6986643927779612	-2.1453616422225643
1	2.322606628491844	0.6902436267375393	2.317446503680859
0	-1.4742520848774971	-0.715629657748789	-1.675232564146082
1	2.100690370016081	1.3465408228684195	3.5565269795824044
1	-0.6804908498809115	-0.6067482199916882	-2.0021796726206738
1	1.1818307805747785	0.664571352656942	-1.1019864206930554
1	2.215598666969621	0.9357508511189359	1.5432339283308674
1	2.04804178111757	0.7139240364572923	1.1896445581845934
1	0.9884287419271585	-0.22877753140195592	1.032211383252058
1	-1.3956997426293853	-1.008456378631219	-1.71056730520878
1	1.9302416186720748	0.9331733321806293	1.717806705450503
1	1.3716357312683412	0.43122933511794814	-1.96250026721734
0	-1.4311374422215153	-0.9849573961787697	-1.4661106731336522
0	0.8828187285656683	-0.3013895174675208	-3.082472453061907
0	-1.5108004397292352	-0.8821114324351409	-1.2563581102791337
0	-1.0545285409784706	-1.148138804704955	-3.193304949213566
1	2.21169752226123	1.7299691287666292	3.363522441400857
1	0.4999825834777647	0.9671178114470894	1.0958791914901733
0	-0.05202192295299679	-0.5940172403254623	-1.649050811728596
0	1.1965981909720866	0.5575796583733501	-0.33959025341460225
0	0.9007685671258281	0.6402913219103452	-2.2406086908628673
0	-2.3185625506608014	-1.0424011163783053	-1.0931908686570428
1	2.18925808933595	1.3301749431435235	3.7901504802884283
1	-1.1660961617534522	-1.0648454960803337	-2.131403020703953
0	-1.0064536038662937	-0.6978637023112048	-2.040833934528589
1	0.7008111999550726	1.3695990985541615	0.17457615260653037
1	1.5761317887201345	0.9101665125639794	3.642341304251179
1	1.0645635277608096	0.9042806636519753	1.46558699859499
1	2.5543831211173504	1.2947981277741059	2.8839511597672676
0	-0.5078567693689477	-0.26778074502986415	-3.177971656391673
0	-0.935262842513602	-0.079195618115419	-3.106933347070882
1	1.2401333017010872	0.9153440191339745	0.9393217287399092
0	-1.4902226907943634	-0.27312394839829807	-0.48996572398777594
1	1.776465227526139	1.4136386052164291	3.5993786679316067
1	2.2103638198283075	0.8042024941350815	1.9925395111588282
0	0.72270290950662	0.4793864668446573	-1.027697756092589
0	-0.529333094541147	-0.8080334110753026	-2.221457699634481
0	-0.9322346975801719	-0.21028929994078135	-3.6559136564172228
1	2.32247958892751	0.34446703666605316	1.868480758441809
0	-2.2666611581284215	-0.2558888212389928	-1.5266903781267833
1	2.0934387182021252	0.8361099836179289	1.3478089323842435
1	0.014363576773437137	0.5783744528513097	0.11920902810132739
1	0.9433576466422833	0.8561236236860171	-0.8217202958608671
1	1.9139884352870788	1.1979569939037358	3.8989962170566237
1	-0.12297121606129324	-0.7752594612303848	-1.761718963383881
1	2.5085906771948174	0.8277413894353916	2.704240462241078
1	-1.356334175010706	-0.3033899293691447	-2.79285055025041
1	0.30575784656545735	0.7691119216084616	2.042515062695049
