result	domi	recess	omit
0	-4.467082764335732	-5.598478728576824	-3.280863493191697
0	-3.820054413374205	-1.1314761448518977	-1.8617368995041235
1	3.575048725962157	6.459385420623783	4.55545485352508
0	-1.893531380870166	-2.67196648558477	-1.585138563481732
0	-2.5112761526196534	-4.90333689788616	-1.9783707206333436
1	3.4602395411309286	5.613814632946329	4.634008886590662
0	-2.6702317925467254	-5.071047078539113	-3.3286906144286137
1	3.5104085735794857	6.195344669750166	4.131062396067656
1	-2.0840367503735036	-1.767327610678371	-1.2613601411139799
1	2.6596683126637353	1.7766312206991683	0.9381201114309764
1	3.4083310210824167	5.693706814752862	3.2496388694403517
1	3.8888274366929716	2.792698267760247	2.701971635113502
1	-2.878237627533032	0.38063713963091494	1.343714456648327
1	-1.2630947374906838	-1.6763182353034496	-1.0320633948541988
1	1.7340571951869053	6.173847027178483	3.497131404715121
1	0.898527299728259	-0.9066103157121428	1.1203510804484937
0	-1.6268695772372732	-2.4120348198742727	-2.437194724141922
0	-1.8327607693411272	-4.89930121566409	-2.5906149850365905
0	-2.7876388575603013	-4.6007642132019955	-2.259260467222229
0	-1.9905860498553416	-0.8579800116518614	-1.630955954505938
1	2.9743295913321113	6.471205126465723	4.290001397908795
1	0.947556527946229	2.625075079837274	1.781724147073467
0	-0.802395738861948	0.29896852473112695	0.225788094703372
0	1.024075101264005	1.6116476993349758	1.084773739976729
0	0.6480855742682382	2.7546792449815154	-0.6882087713569046
0	-3.5058115080105434	-5.109556965519334	-3.153152101484713
1	3.6607258863338132	4.848803452763081	4.458896587723514
1	-2.2884290281848867	-2.543733781880198	-0.7450244377553025
0	-0.4514021245945039	-0.6893395008832391	-1.274583439379746
1	2.892977491357366	0.1271063721298717	2.1480151376717
1	3.500944568137187	5.094890659102657	3.657147091871337
1	0.4428958937239246	5.05010311774476	1.7710138617131148
1	3.8290470325959434	6.506956376285832	4.473149016749152
0	-3.02713762190764	0.03827897059580099	-0.6621260091109458
0	-2.691617756342983	-4.08564610535445	-3.2935472482834127
1	2.1170064508369006	4.482196777623801	1.8365466953653526
0	-0.1268403475076695	-3.8343438122957196	-0.28097408543012137
1	2.9259496651692167	6.132322120963383	3.7691163308467965
1	2.842036306747037	5.872966792041157	3.1499153415017
0	0.6624058093687804	2.1386870785413894	0.6706652784561419
0	-1.490269111802696	-1.0425499180363624	-1.8228214092523263
0	-1.6745820379936438	-2.844596813401035	-3.9018690889099505
1	1.1439513737724838	5.268617288005821	2.7040625812042416
0	-4.699660434620334	-3.5981144203356665	-3.4960466287467185
1	3.3916681830372126	5.144754881190318	3.4697517389557846
1	-0.15130649458259016	0.9028137888392639	0.31276019989965037
1	1.5798161946594582	3.4113323531062085	1.0820479717489961
1	2.9105214698297734	6.009183653805999	4.417741868126623
1	-1.2895191312124346	0.1222111120233895	-0.39699327159140707
1	3.45118125944792	6.326328300254867	4.62290598610121
1	-0.41165538034390375	-2.140931538344462	-0.4824071755589472
1	2.76345530761129	2.759259137097872	1.5306120780837396
1	-2.0592673482022352	1.2312017171480112	-1.211450045494271
1	1.1477718797501166	4.998879791619698	1.799198679514248
0	-5.100770954516383	-5.368068956526233	-3.20728712411589
1	3.2250739749173785	3.474234714382221	2.999562376900624
0	-4.352090979701462	-5.384842980483778	-2.927494470246726
1	2.071859915782551	5.188187128756908	2.570978664656399
1	3.8130086688018534	5.359823493338443	4.240799016642296
0	-0.13337332430666782	2.698833938445783	0.5239890838998488
1	3.4242604211857715	3.473588741052365	3.3129540804988893
0	-3.128846105981008	-6.631413316269564	-2.34956406367023
0	-3.7150252346600867	-4.98027797697454	-2.8707815341228846
1	3.549407599340196	6.2706115165193	4.007138528137943
0	-3.926241147015322	-5.386384082501121	-2.8434531395338345
1	1.6368874029612928	4.651146033134877	2.502576905516454
1	2.3227014523888894	4.018717663682546	2.5489051136185426
0	2.6042755475360093	4.1237457289951	1.6257836266008627
1	1.792160316724653	2.940601144679997	1.459161235531412
0	-3.4812737775708156	-3.2799498740531625	-2.1931266969875836
0	-3.6037500195216885	-5.875136000999391	-3.231553519535523
1	1.1293762403049434	2.8855207680286603	1.5216480963378651
1	3.0831868425984275	5.824392219421894	4.471165034206186
0	-0.5210445879860273	0.4248707845428596	-0.21858475014604864
0	1.2033765260954774	-0.3921216306829904	-0.33311757450508966
1	3.993117149220962	5.0021347447945725	3.1206651455033487
1	3.5734539678738275	4.379511327499295	2.778123041418604
0	-2.329206434700807	0.6022713622516603	-0.6089283325369402
0	-0.20572820455502505	-0.5357377187344747	0.7321464521083753
0	-2.273010975433157	-0.45751858650023947	-1.0839668740520474
1	3.6905495456245507	6.506956376285832	4.514693376196509
0	-3.8121303972331892	-6.249184688254855	-3.9464743983418367
1	2.4386667002406317	5.0664855075910324	3.111849067381302
0	-1.3807029099892325	-1.68129225431732	-0.9799896925472398
0	-3.891441776004357	-4.663497018814724	-2.5525099934623814
1	3.359893629134894	6.416761054785006	4.526177973069771
1	3.7499618161806727	4.65358262222554	3.3049219389986133
0	-0.7883274156139415	-1.6225181890487743	-1.4063765184989756
1	0.5227056650994494	4.003060175860887	2.2240564603077924
0	-2.8284745621279694	-4.814974209610187	-2.465363943273386
1	3.632172381496618	4.009854649799283	2.6205300835964414
1	1.4174686016156077	2.9653948233762475	2.255818998828887
1	4.2337321036953	5.81466121343362	4.2162302850180895
1	2.3186559668397937	4.249536352313695	3.7450323155576
1	2.870654713037837	3.6574272528284846	2.350185578522478
1	-2.5519453608506266	1.6355130930498927	1.917989224554298
0	-3.9406797475946105	-4.850525948181701	-2.5222982324247045
1	3.118473411140626	5.707119056806494	3.4897507470007567
0	-3.663857491634133	-6.13366823631597	-3.834939372767348
0	-3.6459572682369976	-2.350014842374637	-3.173523480154459
0	-4.173688967516064	-4.439787457745973	-3.018748764872922
0	-4.224131081764943	-5.6052970525129995	-4.395278973627465
0	-3.444760719807636	-5.073876566366237	-2.7440626387716756
1	0.8382660068997411	5.102315451658122	1.309148903045927
0	-0.9275798755764613	-1.0740627849823154	-1.7160349792405798
1	2.7861527605968157	4.428177786061784	2.0805399143926824
0	-3.278367275455559	-5.176408588519345	-2.680126243780167
0	-1.90252247273168	-1.2265966637797452	-0.5354660500316525
0	-1.501959234303702	1.1920276834676864	-0.3527777855450055
0	-3.4013346783021623	-5.629457975780249	-2.156681694026546
0	-1.632214935870305	-4.175647543089447	-2.7330321949836036
1	2.662663608998252	2.4009397600256253	4.109114430071416
0	-3.0624655835802725	-1.227766572155252	-1.2530119596938727
1	1.2569606947630076	2.3311797001542427	0.4495897690227606
1	3.611959606167144	6.570025143035337	3.9717934162858866
1	0.3078560817813805	-2.1026259393485898	-0.8045807887875857
0	-0.5698181897226261	0.20888047195692747	0.059653054045131375
0	-3.6365443024866653	-0.9800849480039048	-1.721916090692245
1	4.023453865494836	5.584006560240523	4.374999595815648
0	-3.4783916141138636	-6.078531930147535	-3.7835324276672018
1	2.578902953075148	6.200421165895923	3.42207514929271
0	-0.6629048228387927	0.3168182926384223	-0.033477715363354234
0	1.8947777895002433	1.5993128196507016	0.7150881743445309
1	3.9548528123205173	5.28614416367653	3.979805315365067
1	3.416122856215348	5.795321431075612	4.514693376196509
0	-4.863901854608338	-6.34918446761583	-3.680272942948345
1	3.330717694619869	5.781064444245681	4.304741907265396
0	-2.3774005125455906	-5.252713485818032	-2.82734485948563
0	-0.0823162239055173	-0.3612824333867634	0.6469650630290044
0	-0.4400740227549421	-4.797590340753528	-0.9566045343492012
1	0.16140950181785146	2.1426170306526546	1.147179269442403
0	-3.0591340109130023	-3.4950081740179324	-1.794959996800614
1	-0.17366932541326963	0.37589427031830197	0.8447056941427123
1	3.7462334908401127	4.081921662864829	3.6659348224901
0	-4.07075920535522	-5.102359090704089	-2.9862213319783772
1	1.187702079671408	4.956962226159664	2.7593672532231195
1	3.116700536517974	3.560651488268055	4.0172342256023015
1	-0.7015907204299215	-2.2873719913037758	-0.36458166668427916
1	2.6002907947505327	3.5765703089197807	4.091096869425899
1	3.468466582706783	5.990351100753705	3.6818045060052342
0	-3.989201277882416	-5.894538457061068	-3.0450447101932285
1	4.156968794988156	6.186127030445035	4.377042593016098
0	-2.677167822199483	-5.069130531036855	-2.4157223134135655
0	-4.138499812788861	-5.913096517498434	-3.1273657746910652
1	3.8380890550904954	6.202473005646372	4.844995104400194
0	-3.6906144974537645	-3.6342769293628376	-2.5691907235157116
1	2.6188851070599966	4.624259032702313	2.7773318219411824
0	2.9382464315704264	4.870812723753106	2.957385084396686
0	-3.8612271372596547	-4.214652918880892	-3.280259640587056
0	-3.895147537035373	-4.124852502055186	-4.006738968013217
0	-4.512380983983013	-5.330808717815924	-3.517514336547327
1	4.080919709447182	6.406636776172727	4.289204916159037
0	-3.8065719216663734	-4.175042198629637	-3.4835016587207286
0	-2.4962789294101757	-4.762726086631614	-2.798753775937981
0	-0.6439853825683356	-2.702276289106581	-0.8942850201083729
0	-3.921373872877894	-3.2443639657344936	-3.7554286671852948
1	3.613816821334666	3.6433220362319463	4.2183236091899134
0	-4.525147814279896	-6.092653600180022	-3.737885729084855
0	-3.802983136159902	-4.939354839776111	-2.775458248953465
0	0.11262710792210287	2.6558453575216165	0.8950974971372415
1	-2.6009631563444464	-3.863135767037441	-1.8948075917739888
0	-4.3500022885931395	-5.559017102436102	-3.9953066450242245
0	-4.515148271010627	-5.917881556094276	-2.6868560515812403
1	4.897130704913725	5.3377300018233385	4.531892241224254
0	-2.0770286988122675	-0.523431061530805	-1.9718807548453217
0	-3.160821631078408	-4.400961265237279	-2.8912333809333393
0	-1.7417114930978999	-2.9955649195526557	-1.5990089437553
1	3.69407480511149	5.414659721580536	3.2239271855458353
0	-3.2015619991402726	-4.0009691830605245	-2.648777120312795
1	4.068820317333411	5.76738502568887	4.483448497807514
1	-2.4360084899194083	-1.2191978006347484	-0.9042726603474652
1	3.8636202446840358	4.063171059628286	3.6011382123179247
1	1.5428687625437456	4.3931066082749295	1.4892142583835135
1	1.8511912542196278	4.515086596604893	3.403950503729336
1	3.4900989423168562	4.203767660871174	3.621855878907922
0	-3.1049691051922177	-4.751061453937556	-2.689107423202482
0	-2.1262808527258676	-2.215431351331267	-1.3076516478665554
1	2.9760748132923243	3.5311279415882493	1.6181704674102955
0	-4.159561920182832	-4.614387220015813	-2.9430194916721897
0	-3.6559570893368645	-5.51804878931679	-3.0580261227505248
0	-2.026434725155887	-5.312580722067323	-2.65207722832233
0	-3.000192070962555	-3.4205307564674015	-2.6247666572869264
0	-4.180012589591891	-5.65270262018185	-4.138817701729526
0	-2.99525867013794	-4.316018220507915	-2.4990311391892073
1	4.001220992443156	3.521631916050016	3.790860727285448
0	-2.210854932085261	-2.509521253965781	-1.8183286602119384
