result	logistic	svm	boosting
1	0.9860084089450816	2.0129014693011875	4.72878077070523
1	0.9889063311510116	2.034657791626241	4.714901772409558
0	0.05868999458525583	-2.3648778615817356	-2.4033541929252467
0	0.016050886774513155	-1.4253277964166207	-5.255236865927613
0	0.027518118906490495	-1.1489181544247022	-3.902816417866857
1	0.9639100761444565	2.1701824304600628	3.3935162884934886
0	0.09998691407112219	-1.6448104567934754	-3.7209629465658822
1	0.9456962917304549	1.3292202603287928	3.235412932236171
1	0.46499938688548037	-0.1437254286860925	-0.525611013250259
1	0.8161870074433005	-0.009574651000118228	0.12868369991254744
1	0.9262418743922195	1.6268343227460245	2.729683552195114
0	0.0313774240297773	-1.3022232147118478	-2.9753032411321563
1	0.4468474064869559	-0.31428676270040845	0.6068311939856333
1	0.7471034206713189	0.4847932674170148	1.6889417159004585
0	0.904042693471365	1.8468221539421246	2.598267683768938
0	0.4213745486381568	-0.1931855015120012	-0.6370258119659764
1	0.9652021835499206	1.6220933360862484	3.7949890321346063
0	0.0715800449954125	-1.3423820129136705	-4.347104975287418
1	0.9457640492422501	1.495433553448738	3.586729444141572
0	0.10785861904322878	-1.3196279947316005	-2.2130056809902876
0	0.153134720617587	-1.285201390268792	-3.152888588856231
0	0.016517765566371023	-1.1963083728328134	-3.458934168630989
1	0.9627152669394581	2.0246202040557897	3.8155874668738994
1	0.2512684638605941	0.11342080221355766	-0.12171716036485425
0	0.026653191662805113	-1.271725865902322	-3.311505168286087
0	0.05277026291175836	-1.123893961846331	-3.609216421563151
0	0.016988862418019078	-1.3713439125389788	-4.400087899810079
1	0.992711502296331	1.42055698609099	4.742021163935622
0	0.6597408413316898	0.5862349102784814	-0.037305553158064726
1	0.9901348724207486	2.0584330107929993	4.686839669398654
0	0.1443213035053581	-1.3200479635298696	-2.6520255039883693
0	0.03263061862768568	-1.2593359900224177	-3.3386203587348775
0	0.006699645225893817	-1.4903515315878584	-4.5316890172357045
0	0.06417093349401008	-1.2621538510242905	-3.8894817968043602
0	0.009521634874950313	-1.2882304244572784	-3.9528699587255507
0	0.013999546632062881	-2.227351283231993	-3.6909314746919613
0	0.11455142822807772	-1.5303246033313334	-1.721098797484107
0	0.04794611902971631	-1.3101273490180139	-2.383292134753883
0	0.5769740724115122	-0.21685919410990429	-0.2992745378697667
1	0.9144713669372471	1.9258140879327963	3.3057965035184584
1	0.9558999179697298	3.475014617045975	3.845456436794067
0	0.03272300392314405	-1.8154181565903718	-1.253811990443222
1	0.040332585261854625	-1.4540198055417297	-1.6102401298034534
1	0.6006839115346811	-0.25797955730082456	-0.4670991083025885
0	0.9121975025760233	1.242225395334611	3.229205814627281
0	0.07261992864172287	-1.9706865818973218	-4.18793909841965
0	0.03298940329295691	-1.4245674839764992	-4.38199745746314
0	0.4337617895816982	-0.7767262227564051	0.1118711314988292
0	0.06263433100109532	-1.3889250491591232	-2.8505274739475794
0	0.04106599604701333	-1.208982337055598	-3.187701516750008
0	0.03648124435181394	-1.19287008722355	-3.160369893162101
0	0.03656687937159295	-1.3756625833147742	-3.2335269350983102
0	0.8577823201000508	2.995040092501757	2.803361585508907
0	0.05732487259196007	-1.1247990545766091	-2.233451922033791
1	0.9463437100087405	2.1755561455697183	4.147059370240714
0	0.0618964141864818	-1.1636990139704115	-2.2347878394863914
1	0.9721438651958186	2.1821044404491694	3.6007801483805455
0	0.008684255682145951	-1.3088483533128075	-4.545143222901225
0	0.11732384424299108	-1.2389494837984178	-2.5291782715183837
0	0.05407135928569967	-1.5132087650513844	-3.503268320168055
0	0.006761676645547345	-1.2961570212427522	-4.613181650282972
0	0.42141940427358016	0.052962246916525624	-0.043425793587701496
0	0.3665591676521683	-0.18438575997747697	-0.6734449603892668
1	0.08514501315670937	-1.2467061120227318	-0.573320870487512
1	0.9673582005056564	1.7292642846570951	3.4683591290742672
0	0.04273036597067726	-1.1720426845355367	-5.010945154693878
0	0.008322849483287003	-1.5628563674531681	-4.397180104890172
0	0.24738531941873493	-0.9009604198001673	-1.1107781345565464
1	0.9592187301075192	1.7144960534878957	3.800406072207986
0	0.05315194031452046	-1.561123537091152	-4.481307093253109
0	0.04064855393642762	-1.019520173551239	-3.0568677731223963
0	0.20779133772642938	-0.8928993633729438	-1.9389956517838427
0	0.36592084187373536	-0.35562137556894036	-0.07892406807000182
0	0.07479510717810177	-1.2259911707884574	-2.8408886538164766
0	0.03188878826694342	-1.731556873950648	-3.90694905996889
0	0.06902137523497978	-1.1706426694278596	-2.0343771445444387
0	0.08500271405974202	-1.3898859923407902	-2.730956620299186
0	0.016481309824703663	-1.5820165684847287	-4.50635756661419
0	0.027478908567974466	-1.4266104783269318	-4.945345885841159
0	0.013644146694694948	-1.1134532246599738	-3.277359812795661
1	0.6598130829039348	-0.01522113637893674	2.0092466313152966
0	0.036000803875482774	-3.9881130394416857	-4.852074362142466
0	0.8679504142727299	1.147958750124385	2.3757274191607993
0	0.04746020873736725	-1.539673043270536	-3.732057020496168
1	0.9939003680921733	1.796239373275345	5.312122791847662
0	0.08150888739327039	-1.3735349857382706	-4.692326331699453
0	0.012351071714188791	-0.911837755679574	-4.416089676272688
0	0.0646689532546037	-1.5323801390755312	-2.877702392793086
0	0.038685281737749974	-1.1638490051507906	-3.464156179825112
1	0.049848601284253426	-1.026840663307009	-3.3952456207326427
1	0.9545379197177317	1.9260469197104195	3.664365973680494
1	0.15063779705134375	-0.7835090089593668	-1.9970410915575112
0	0.02114856913816559	-1.195800549964783	-3.3465866192385816
1	0.8772837174246552	1.7973060644771517	1.731640818376942
1	0.5057343766730442	-0.6785248921193945	-0.19524592059251877
0	0.30060847397756857	-0.8364023708078852	-0.8844721585612502
0	0.3790379954909724	-0.7579889911820279	-1.3280615880595905
1	0.8785546026467653	1.4331893452993223	2.621346655483118
0	0.027570204475717328	-1.0643976604639638	-3.3857100781604266
0	0.011777487855113818	-1.5729417836165813	-4.270282205121051
1	0.3966185271715801	0.559617253583671	1.269941484030655
1	0.977779510013629	1.8575938672636918	3.82237969588286
0	0.5397588831426176	0.06448180190210118	0.6135206504875025
0	0.04798660713204558	-1.1401742300171482	-4.118711401860912
0	0.609498725894486	0.23458627321450032	-0.7545237114614459
0	0.0370025031394638	-1.3039171250174169	-3.24654337393231
0	0.26236453480781774	-0.9287845109954949	-1.2440101610770857
0	0.11046408765544112	-1.088096527846371	-1.4056113837817519
0	0.12800514095741142	0.0846326753023201	-0.8800620316184989
1	0.9114049112039486	1.6521872221900262	3.213461508374649
0	0.0791182992240081	-1.0985371385012106	-2.8682791193942454
1	0.8831056951554386	1.8558252800085138	2.205208979398624
0	0.5799463657442359	-0.37772799322769024	-0.5688645873835785
0	0.04936518196621272	-1.4329763039330563	-4.342401550289759
0	0.06988081899303725	-1.423044298015302	-3.9849001578712113
0	0.4142322247700905	-0.9105953202316888	-1.3641911956543007
0	0.32752689590000966	-0.4878018067658123	0.4107459704033012
0	0.03286232083639664	-1.2019961795095886	-3.0444287614746957
0	0.03360658014297451	-1.4287397815545508	-3.1733632849553377
1	0.956721648045498	1.5532544773126455	3.8975981464371245
0	0.12514673278881205	-1.1305755379827607	-2.5485004438333956
