result	logistic	svm	boosting
0	0.2819273495864602	-0.41948777038397245	-1.1671245452427819
0	0.019098731871020885	-2.43852312470678	-3.478342336641346
1	0.6108239804767134	0.16379133843713578	0.33597323261951845
1	0.5371065073770518	-0.13155842683591035	-0.786318380209191
1	0.1850070235084832	-0.8050764089825267	-0.5166537789781805
1	0.07319125511368313	-1.4031400642232659	-2.4251041085981875
1	0.009590452089382244	-2.5835578287048344	-3.1426457967760717
1	0.8921264077797446	1.2911770071241522	1.952586645614816
1	0.9662642517649717	1.9137599410556652	2.6941561397959686
1	0.9099482689939582	1.2493005189419568	2.296905598973347
1	0.5008781964498931	0.09978377707941888	0.2733423704398947
1	0.8929333997451399	1.4683978247519107	1.7544391438999047
1	0.6380177566014038	0.19839833229291137	-0.2866838794895754
1	0.7055114198081042	0.43509717625867317	0.8219075387970326
1	0.8781104718008022	1.310332444865724	1.5176524890028615
1	0.961120662560379	1.8295673974421915	2.4067352656113674
1	0.9197090413688692	1.3951696016402062	1.2884185085039828
1	0.9794648900687101	2.111686592693718	2.3058757110619954
1	0.07460887300229307	-1.76698454274156	-0.12172425046096852
1	0.983947193484792	2.0360275917974198	3.448220195089169
0	0.015797974280716564	-2.5080225234893314	-3.6575032217084766
0	0.021878063770663366	-2.333455753803426	-2.922228169778752
0	0.02865400591931556	-2.2904378732742066	-2.623210647628789
1	0.6595409039065642	0.5456839099506964	0.7830964742423813
1	0.6471858854119314	0.522091272849157	0.5994812367494625
1	0.1319842046149182	-1.169409405131728	-1.0874624020649168
1	0.7010686648470452	0.4324915256638914	1.5579486121385058
1	0.6913589590725663	0.7062376963412208	0.12517047690730773
1	0.8927245156128049	1.4143263004110995	3.0293929891999474
0	0.03507034130695176	-1.9942202756825962	-2.980290009596535
1	0.31519465294142957	-0.5377567470661849	-0.7324165321838071
1	0.9381916047428022	1.7417997488434604	1.3374127010536527
1	0.9170577690451802	1.3446369059936893	1.9422026548623605
1	0.18426964705930482	-0.9908346581668602	-0.8838375954081092
1	0.04051738252473752	-1.7885248608303042	-1.9778619890413927
0	0.6434158696775403	0.29299133041269776	-1.0240627351875926
0	0.07412954725500376	-1.8474990101979367	-3.0196310717563826
0	0.46958520162023704	-0.1258132857044011	-0.17012613119469772
0	0.015012966463675472	-2.490805522823445	-4.12012182801358
1	0.9560892984594362	1.8262540041227542	2.6111588862912325
1	0.9819383912414367	2.3315949169250763	2.1814499887130734
1	0.8349878206660356	1.1984236246367628	1.1471012347841643
1	0.9150722611005853	1.5519963419157787	1.8859011408580282
1	0.9875962778517702	2.652712057730187	2.560445917260975
1	0.6845336225658695	0.5702657120398066	1.439469494740519
1	0.9259190679624797	1.5503577297929243	2.3098710750778593
1	0.9875199153264735	2.437254295250734	3.2185792708985415
1	0.9847180994999234	2.3718564211209245	3.3012827497759534
1	0.9878178683586812	2.346752895920127	3.549383615678325
1	0.9597228089410501	1.825518043971873	2.6569249683686205
1	0.9753173921203672	2.2734891542847686	3.2024232945474496
1	0.9518539891980702	1.920079120977995	2.289998967178464
1	0.6498448891820534	0.23913494110701172	0.8317970124343914
1	0.978559703269272	2.175548543049504	3.3489858612457155
1	0.9889287744534915	2.589445327564082	3.969660333397817
1	0.9886313804631607	2.520787184258565	3.969660333397817
1	0.9678656308752893	1.9333437921074514	2.949845768726881
1	0.9640591171888443	1.8965491760348199	3.0733940787717766
1	0.8261636197258423	1.0113360181785143	0.5473582150495347
1	0.7922519533162831	0.6764645445393781	-0.39586720304913
1	0.9669733503310111	2.029815777765281	2.8226784152707314
1	0.8723856306089606	1.1797245298306098	2.6122212743798574
0	0.037076845977528715	-2.0952046429436524	-3.5065613600068626
0	0.06638365854581939	-1.810904821035959	-3.8019833036843544
0	0.053773793186300094	-1.8545020114777468	-3.432802012831576
0	0.43125346697902023	-0.15910670215539569	-0.9246671368376113
0	0.19119915524047068	-0.7918438595772513	-1.9787831646815242
1	0.8270990295682618	1.1873525608666995	2.077943228025005
