result	boosting	opposite_model	omit_model
0	-1.8783634888824536	-4.026197849836559	-3.4642587998594414
0	-1.8783634888824536	-4.369544469873939	-3.922259515626498
0	-1.2744348523804465	-3.7254348100069583	-2.515426332942351
0	-1.8783634888824536	-4.293132139566063	-3.4394809650799063
0	-1.3138975827711747	-3.8171994475636155	-3.5523026729768175
0	-1.87579985575418	-1.4356942957536012	-0.6559773832089727
0	-1.6644149117476372	-3.178368568133887	-2.3244576099600454
0	-1.5081343178455215	-4.1071593412467315	-3.783294514779566
0	-1.3317116106521478	-3.9602119697079523	-2.944015448569347
0	-0.6991729193021019	-1.8348111369407718	-1.844873366333138
0	-0.36206768870770945	1.3820471700713266	-1.2422749216075932
0	-1.2868971231817137	-3.4277636334398913	-1.1927770935226192
0	-1.8783634888824536	-3.6495757542428207	-3.4152720485398667
0	-1.3455479486202468	-2.8597937568064973	-0.9884495357761595
0	-1.3606577547505032	-2.5640172813033506	-2.1664178437843735
0	-1.1889118083578272	0.15352699733506317	-0.8243439833883881
0	-1.5081343178455215	-4.374277657248528	-3.5970229168513597
0	-1.4141839208687197	-0.9394798934118671	-0.38693651010800983
0	-1.8783634888824536	-1.4313768567347047	-3.075936698596815
0	-1.4273825253850605	-1.1696817652168978	-0.6748433227601978
0	-1.8538671635870565	-3.0022428461037016	-3.093195157186306
0	-1.8783634888824536	-4.1071593412467315	-3.248840825110385
0	-1.8783634888824536	-4.355635945705424	-3.5985437165764953
0	-0.8918061691950036	-1.132368424076322	-1.2863763342477013
0	-1.8783634888824536	-4.009796864780712	-3.7028121381876895
0	-1.546464268485257	-4.372642392321717	-4.4156169002503445
0	0.33316055261299743	-1.515233923201007	0.8185435984908298
0	-1.8538671635870565	-4.292202864871345	-3.949720045268591
0	-1.8783634888824536	-2.899859279208971	-2.504006568064923
0	0.6214292668596626	2.0081918432812875	0.2875427314615052
0	-1.8921998268505527	-2.650831317795099	-3.489121054783611
0	-1.1693254005183837	0.2629675664020379	-1.1968158068733843
0	-1.8783634888824536	-3.32655685325631	-3.8462437960717875
0	-1.6824087955480442	-4.1071593412467315	-3.4497927043696546
0	-1.8513786990568928	-3.138767854940854	-3.4661438077640994
