result	boosting	opposite_model	omit_model
0	1.7807993887548608	0.09750246786849909	0.7667714261408723
0	-2.259859915093423	-1.4084346390687315	-1.6097473907969149
0	-2.6502933861235576	-3.2782068995411633	-2.7606302553587545
1	1.9343917894157083	0.7523651125106932	1.598795936802779
1	1.6473928779743472	1.9790609011445712	2.6133361985115315
1	-1.99293879863823	-0.912717953051933	-0.9700061941781778
1	1.0679278671912171	3.189059651464282	2.399564895249695
0	-2.713896462432745	-3.5500870223156507	-3.313862581488519
0	-1.7009993688261653	-0.4132357026153399	-0.9215450371524984
0	-2.85862905350715	-2.2900558880539523	-2.31569066912374
0	1.5533936031755378	1.7377397131347643	1.8710785287438145
0	-1.9909901515427846	-0.6644653617484286	-0.8552571934117076
1	0.050800410167546425	1.8477083052421335	1.189217006180718
1	-0.06506094890487149	-1.3775719147952075	-0.5960071010953819
1	1.059016926832826	1.2506057853414092	0.6848880682657488
1	-3.166806771652771	-2.958000375148767	-3.0022103127022888
1	3.2334340473764303	1.5298340357665619	3.4063090461373355
1	1.3228617101616635	0.573092355552868	0.02206987572467887
1	2.9056308789822545	3.0733364438852075	2.418172800625775
1	2.6261470290050344	3.3922715724017904	3.1643827236171176
0	-2.670035703757776	-2.2437212338262236	-1.946606812957819
0	-2.085419880220068	-3.034648233717665	-3.1006178959789885
0	0.22027753436653857	-0.38492973847130946	-1.3563088238073762
0	0.9780364133853983	0.820822894917707	1.4124059341301833
0	-2.278540410880498	-0.8412508915962322	-1.781617171869032
0	-2.5411349321578975	-1.6005774435872488	-1.2869694997893024
0	-1.7120861254998239	-1.171967508371411	-1.4978380729559237
1	2.6765680370447673	3.3450278687263766	3.0232971832302376
0	-2.671737588268304	-2.826338257559241	-2.8791215918656943
0	-2.788819546973151	-3.588326857823753	-3.2319638594913114
0	-2.042275790492858	-1.3763682060692373	-1.5320057131232812
0	-2.9100302397988425	-2.5553614525916633	-3.0337537876103284
1	1.9993185705912102	2.017792781105206	1.8999724597637946
0	1.6519075412294713	2.0168516335640274	1.7860833939370142
1	1.2011698727589355	2.323760969105151	2.0449015721003256
0	-1.9438459354137405	-1.0951758512411278	-0.8909191152694153
1	3.425949080797514	3.355280131776773	3.604347508947704
0	0.06312445050488663	-0.7492654100407251	-0.28513870789835105
0	0.18455427926883944	0.37543691183910155	0.3618404997939286
1	-0.4170343477142388	-0.5728882015638456	0.02272279436403727
1	1.762990934852607	3.1664599353483602	2.8380256598802442
0	1.8712800324597167	2.0155630568295466	2.1952336252496174
0	-2.967374802302023	-3.331565994236756	-2.8401035444695126
1	2.2800600378296103	1.839143127452396	1.823624880996576
1	2.436266655847731	2.868842102556487	2.5455291094492174
1	3.4193505383619396	3.277095737276787	3.5034543687601336
0	-3.267193490714082	-2.9804800696536367	-3.084773736198487
1	3.4343836125801968	3.1922902062701595	3.5482890650270815
1	1.4189105404408595	2.854701901933147	2.5724379366787624
0	-3.142848419333365	-2.740155967531637	-3.0143521998994878
1	3.0073309381159627	1.928106676787289	2.7672527328110115
1	2.753518638401332	2.4839986053487624	2.3493568317623184
0	-3.30145289184657	-3.27927918126634	-3.1442250897440225
1	-0.14692468018857013	0.025578336929161394	-0.2157678064943168
1	3.472480780604964	3.556952510392329	3.667932642469693
0	-0.17892751103772847	0.07163108575034705	-0.3883916905244995
0	-3.3522973825640543	-2.2459685580756954	-1.4985099167979807
0	-2.9415256432661363	-3.40940811515577	-2.8527253645564845
0	-3.1792837364357824	-3.0800919777106066	-2.6076778666675278
0	-3.034025896066429	-3.0518258722096236	-2.640387213541633
0	-1.656947876488413	-3.27927918126634	-2.9900550297178494
0	-1.712896605340966	-2.006657398446721	-1.4796675360376546
1	0.9607903214311238	2.4536179805407725	2.3974510668541544
0	-3.039563751241007	-3.118593200228992	-2.801466320132657
0	-2.9280085129168567	-2.176474456769133	-1.8125301600903987
1	3.386695115113264	3.560440298222882	3.536262407573356
0	-0.04811160911256364	0.36561243319430214	0.5927502731724398
1	0.7548443283965556	0.9217830011157482	1.1932588976486933
0	-2.88276087341176	-3.40437269689409	-3.0891250353773865
1	2.2794998231735013	3.168922170182359	3.272567738863042
1	3.4896512181316224	3.38850555259088	3.6743870868783852
1	-0.06506094890487149	-1.3775719147952075	-0.5960071010953819
1	3.466182354053256	3.2181739860332095	2.932905134279856
0	-2.29609987795236	-1.976535128113814	-2.133547020780414
1	3.1259464281497444	2.86085758317156	2.5243563866949876
1	0.17786962759940186	0.13296161195302697	0.4270778338901006
1	3.132977305142854	2.1609582747540435	2.7178909377045666
0	-1.8657906875427848	-1.231137941325477	0.3280038957224252
0	-0.3121002424506013	0.5278910975630253	0.8037301878473033
0	0.6300840317120417	0.44431386341739393	1.495372367636587
0	-3.2177106554369335	-3.1364050689074086	-3.1050549202028814
0	-2.8977587964604363	-3.5758767861062273	-3.2845091885805813
1	1.3034557832247196	2.9820197146579224	2.1826796590214155
0	-0.6601103776844471	-0.6113825378819197	-0.5296947927271547
1	2.066658095657973	2.0094767962510223	2.330037117632333
0	-3.010685719142256	-0.2541495301093151	-0.8532760773916122
1	-0.8826865022737015	-1.5117288217804739	-1.2962130638862623
0	-2.56427114504551	-3.3231846369048403	-2.7929328249385965
1	1.075466636020154	0.893358797062223	1.950698696607616
0	-2.261716097778766	-2.19266554214487	-2.025861452783859
1	3.7285734321173765	2.7171207756669093	3.0771760646538167
1	1.5920908466464123	2.6845479589230177	2.5198261713244694
1	2.736913952741587	1.0748897014404164	2.9755100634831924
0	-3.1977630383042426	-2.6647373500264164	-1.6987428421350932
1	3.1845692122817377	3.0315103664359127	2.9307507077210815
1	0.5872242128162914	-0.15923220520183182	0.2105839163572244
0	-1.1873178507416784	-1.8391232445872814	-0.8825231770843787
0	-0.4989617729078637	-0.35171887328095713	-1.0103986415991622
0	1.0380732786103022	2.2135149807663312	2.0637616535653636
0	-2.2754083823554474	-1.663981438605266	-1.6534316324909877
0	-1.8536940864441447	-1.6028380939719586	-1.3259912369932025
1	1.8794874848236656	2.1119383183224807	1.6979123323501861
1	2.2622275767559263	2.693325497731235	2.4328888367492274
1	1.9975292156762874	3.0776025453638174	3.343610627189405
0	-2.73161104005895	-3.082052944384736	-2.252621482678918
1	2.7093230678730973	1.5312957871813455	2.2856817012426336
0	-0.8064424993664789	-0.10480786367458436	-0.46424769900537677
1	0.773996414449378	0.2522882761044332	0.5988560901953774
1	1.2346085401351523	1.062350467178933	1.1520674253225611
1	1.8485846808671416	0.0733708618430988	0.47513973049285446
1	3.1263100802083272	3.4718239428508237	3.263100259570155
1	0.841011647267324	1.391485652812769	0.9065822298656756
0	-2.2539172407133057	-2.592504879067827	-2.691538051062699
1	2.402387861182202	1.4273421444483687	2.0017318627102663
0	-0.9561265702244385	-1.8363780119648228	-0.9371772359876404
0	-3.158711743218633	-3.2117276419268284	-2.9048186842594332
0	-3.2337174698455393	-3.3603123642383177	-2.9171210009256883
1	0.6544262144067211	-0.29660217069755546	0.2750617877573406
0	-0.9135081559232806	-1.4397287868087563	-0.29157150332408116
0	1.6579793756480725	2.677061216774352	1.969034113647485
1	-0.6502172086347021	-0.4802197745950407	-0.5186899671097549
0	-3.130684400497115	-1.8942792085620117	-0.8080004678470912
1	3.3478052212169054	3.2741895313869223	3.3892170921612186
0	-0.02086419565576702	-0.6782439059788328	-0.8911281438760312
1	2.9857800541416655	2.624845451955678	3.2998776178798876
1	3.23884859323802	3.131311587944127	3.356379529641314
1	2.348547182455791	1.2271339834468216	1.9258562999548032
0	-3.159455295683771	-2.321527517224448	-2.7074885401814557
0	-2.080297840579875	-2.128817378841801	-1.827425000379302
0	-3.035662106421189	-2.5622336881043286	-2.0988070853238274
0	-2.0546788009562613	-2.417322364024184	-2.4799441487889067
1	1.2863761165078675	2.565851283503679	2.7149082378696883
0	-0.3320351821510817	-0.93897479143519	-0.7340664749523911
0	-3.0031006683454704	-3.240824188996338	-2.6100089717836963
0	-3.2337174698455393	-3.589589438573711	-3.1442250897440225
1	2.932614110610156	1.1724467183048253	3.1222771588312725
0	-1.9224788783994216	-2.117993953140271	-1.7334869840023448
0	-2.2491011065030495	-2.4097648923712867	-2.627643402940759
1	2.1563324760447067	1.5971977940979498	1.8783112452233273
0	-2.8438625191034013	-3.137550864191767	-2.966671554928269
0	-3.079638252104586	-2.6917145626031176	-2.344704565983619
0	-3.1032137287118142	-2.6625320710574414	-2.9456846135878623
1	1.8601020551489562	2.851018672892793	2.596353067615307
0	-0.24099058931397818	-1.8551829342734116	-1.0357814962207963
1	2.0162085808629717	2.574664913189976	2.143819119889632
0	-3.1193996335785297	-3.540697780865687	-3.114871696836085
0	-1.5845635860369818	-0.6442539374677125	0.3858315569841337
1	1.2152438518707767	0.6331292212551388	1.2032828539699134
0	-2.7713328157309807	-1.735386207652918	-1.1661143914972976
0	-3.360760180717435	-3.4031068284860573	-2.429473145116677
1	2.0480059422644463	-0.5020836946847558	1.4672335558085061
1	3.2148811885641213	1.3339169416185859	3.2491301941308355
1	2.436266655847731	2.868842102556487	2.5455291094492174
0	-2.433462876372191	-1.6739172836648624	-1.8232624193721003
0	-1.401367158696819	-1.3443715507301979	-1.2400513803481343
1	1.0651511873494965	-0.15107658343811664	-0.06264335849899544
0	-2.563526873732502	-2.473395312148648	-2.8430148351813536
0	-1.0441792755685233	-1.6400441839076618	-1.0971650237888664
0	-0.6317872958659941	-0.661127018888813	-0.8944738019687395
1	3.27137964484942	3.376905695665133	3.225176972768867
1	2.9150498776477765	2.2722120577257243	3.2065865006559084
1	-1.3921691135514793	-0.6046274206738116	-0.8719716355953873
0	-3.012598841816265	-3.0976542142657375	-3.029673681831851
0	-1.2858370843876386	-1.0696902532762294	-0.6823566894794396
0	-1.5059317830193595	-1.5627181774481163	-0.7081901926393714
1	-1.3640090770330948	-1.6098230323500378	-1.7530923505560208
1	1.4444858095406337	2.7652116264996343	2.104099580966617
1	2.3433586685683627	1.9758601091401171	2.3871875087924743
0	3.303700027358174	3.2685280723201866	3.637033074835974
1	2.959269111082818	1.4987138868980348	2.814533822131284
1	2.870600022491394	2.605896025277836	2.1598916857254964
1	2.516474098299859	2.0545810089141057	1.9155513115529315
0	2.3890561126449272	2.3074949325047474	2.662621226662418
1	2.8762360055231575	2.498366878228479	2.159926470041101
1	0.743269343545714	-0.11401485466116701	0.43160792103424245
1	0.882987869590369	1.8790419921456336	1.1008680489337306
0	-3.2337174698455393	-3.414982325761462	-2.8102220966701013
1	2.202243929991359	2.1537654480051382	1.867942669781929
1	2.692178579382567	2.6153573047377274	1.6929652748255737
0	0.2803560090064353	-1.0060915108898103	-0.36764661706085133
0	-0.7100452335297276	0.1135151041566822	0.1704181823285212
1	2.1860656477243428	2.4992290830888657	2.626021207419892
0	-2.2547398688150944	-2.7939426666635794	-2.8701248879248773
0	-1.5820344547971261	-2.0001735649848253	-1.3837259607605061
1	1.8208574141049212	3.1908803771155023	1.4674689638412584
1	3.1804208404929164	3.391993340421433	3.0221966730927816
0	1.5774044811867838	2.003041349579542	1.4570742020379537
1	2.8707332695423284	3.147548827874221	3.1202001381069175
1	3.0242895920522463	2.8599702641803706	3.0079667069420273
1	1.4376079182238204	1.6525549161545914	2.3479669738678557
0	1.765408823396587	3.0031712498488132	2.4549577776919618
0	-2.4945052277364312	-1.8598824383921677	-1.6779537853548763
0	-3.0593439624861163	-2.3869218866971984	-2.386921659639168
0	-1.2611133932425413	-1.3328765800218947	-0.7479822783736083
1	2.9443176213721167	3.178236215438798	2.959593481668241
0	-1.973507456162304	-2.6557169439010395	-2.7367455034264214
0	-2.597810582939701	-2.687255872853334	-2.4047646800734563
0	-0.8739520286222846	-0.7466112575573283	-0.7105244528421033
1	3.333298332349192	2.7203152918954396	3.4783460782527573
0	-0.4507885256604952	0.7628971281010075	0.407294757093169
1	3.280880746117314	1.9901620217563392	3.4548878048952703
0	-1.6165385088530244	-1.390841611604965	-0.981833814425063
0	-2.495791451731471	-2.6497374529590174	-2.41850017469678
0	-1.0959516861718497	-0.31985077940262674	0.22327149247248368
0	1.12529338205527	-1.2679894252868475	-0.7047191213602557
0	-0.18578851832920673	-0.5341457583059648	1.2048239290655958
0	-2.824966728625108	-2.010747040899671	-1.786295534076555
1	1.0744996512959974	2.291700287992753	1.6309066433548753
1	-0.2616011103512943	-1.5960132346970843	-0.8379671514553902
0	3.063689317297763	3.5283989200171115	3.264142235186255
0	-2.9982837146797108	-2.2323876367737774	-2.6698270758957783
1	2.8324256259433453	2.671338143068993	1.5797964457525755
1	2.3164044842581806	1.4935241705665832	1.6174151236503445
1	2.5965180721596655	1.931085135149577	2.720089619380036
0	-2.95927216894288	-3.1520294567860074	-2.7387015252383824
1	0.5186253827221063	0.6351518470122732	0.48908755204871396
0	-3.041636976463791	-3.01338303383653	-2.637123314923054
0	-3.068162046603736	-2.233260490420919	-2.1584146678229197
1	3.0932801043079277	2.98216569424543	3.2030923447478483
1	1.570192329174751	0.632042742067914	1.2858169655191738
1	-0.11429005140893014	-1.3191518321998454	-0.36587718432699184
1	3.001242230142407	2.906119429711971	2.496333590906569
0	-1.077540333114934	-1.6523021428728957	-1.3470637334606603
0	-0.21536811695448743	-0.22308421407334034	-0.003213024793234805
1	1.1572345280046608	2.8007161352232064	1.8824146042876642
0	-0.15309071512337824	0.2045626797113012	-0.8169904428105839
0	-3.1095394139176973	-3.4051707163503435	-3.2219383691049326
0	-2.8509244775141607	-2.327438211950692	-2.4471123162025035
1	3.080071140781518	3.206656277438907	3.4888404620743847
1	2.095254787766603	2.6260563029609307	2.982714300918831
0	1.9676510266568557	1.5664343709928723	2.3898522881493145
1	-1.9640916700906155	-1.0561801844150922	-1.0233522280346776
1	0.4285940808995149	0.4127000047772798	0.12391808951596195
1	2.293920280496005	1.665736013656841	1.6520004402897077
0	-2.8915352894658857	-3.4125254270874223	-3.0166964821540567
0	-2.8951933502568106	-2.664243941190717	-2.6550928163629317
0	-3.005763196976748	-2.8734222602478816	-2.802502514150153
1	-0.03678957453850826	0.1762699342183238	0.20554030266198703
0	-0.39264835733563763	-0.059089940278544785	-0.14893562499169485
0	-2.9318852148109102	-1.8406136407186067	-2.528785632543779
1	3.1712749684220847	3.2516313860990174	3.4981514887705085
1	-2.1236471742978407	-1.8714999886203931	-1.5408693642987514
0	-2.4316111097400244	-1.6998273379483098	-2.3675740107398022
0	0.25802139971932736	0.4411571790348129	0.5015526893142649
0	-2.8012950178459466	-2.9312045054972073	-2.553937708567055
1	-0.2359190548531636	0.8978593662501794	1.1107796430577672
1	1.816727205265574	0.17902876723921574	1.1856106428695568
1	3.1520777744424744	3.531720707889072	2.8749510683160806
0	0.1188191565242709	2.4436794235483963	1.5037075238844142
0	-3.1556800669778924	-2.726608389822931	-2.385089302603414
0	-3.120666622098156	-3.1323301012309255	-3.0546802672705424
0	-2.5113188864011744	-2.468742178121171	-2.155419121454568
1	0.844441890727866	2.7316081015354534	2.8425120039601035
1	3.2510498821952862	3.422864478457563	3.326639824367359
1	3.5014977704542023	3.1537661427693386	3.233013017221368
0	-1.5212941651737275	-0.9476003125418816	-1.1812072899230104
1	1.9545313427122508	2.8983328343392123	2.79053018449498
0	-2.3815584204762126	-1.7561906495643138	-2.1709299743535584
1	1.4181815308190013	1.2916083671946281	1.0852080034024618
1	2.5052016092691693	1.8162153291589533	2.665758464260791
1	1.6862478782008188	1.2122338404089168	0.8747176349195893
1	3.1574255017724298	3.2027501048036093	3.5559398034070053
0	-2.771965397299926	-1.4759051331713426	-1.679735677059496
1	-0.3206726064749419	0.6966583494525547	0.5428691186264423
0	-3.284459672420306	-2.8742469675567555	-3.0375736566283864
1	-2.988216290928998	-2.6711292403214744	-2.489238276974379
0	0.2949387844536289	-0.7445949506553667	0.008795122132326076
0	-1.2679259601820705	-2.3443801201963725	-1.4162131320844387
0	-3.216173190227087	-3.5596621479615935	-3.226871704287989
0	-3.2531132206148947	-3.270571005814546	-3.1688949448379087
1	2.4127889720207345	2.9661994553945847	3.335338070102253
0	-3.0048397613906617	-2.5109121527824705	-1.8218297165575494
0	-2.3967121358876375	-3.312182296291975	-3.070370127448999
1	2.6892548481253296	2.570325636911788	2.1289709004213084
0	-3.109372398464822	-3.676645749898768	-3.240922968341604
0	-2.032785694299631	-1.2888784086035623	-2.1002183259944136
0	-2.401780857312404	-2.8004753323609193	-2.494709016819983
0	-1.9792504561776254	-3.3857919717395273	-3.1239149697949817
1	1.7626665227534808	2.6521229541980538	1.3376989232743073
1	0.0646242455381386	0.8136777897993935	0.15767144017537657
1	1.2825202007859355	0.6978309703273015	1.2165719042580574
0	-2.2239227958620686	-2.163202124474133	-2.039183124905717
1	1.4736064877820019	2.392506469847997	2.1420998636157553
1	2.7738204518636254	2.085619182911027	2.4872714223144365
0	-2.294147927845727	-1.896443686817542	-1.8949966297587013
1	3.2729671541274112	3.531720707889072	3.3483133893078767
1	1.9440700431567173	3.0550205245148656	2.2395902742620364
1	3.256011529891241	2.716207490372169	2.94823194252618
1	3.5422419784057793	2.9237660694613687	3.007465340237421
1	3.374303355152088	2.7401804675672365	2.4679302929189473
0	1.3981264371272661	1.661879568049333	1.5218619691322517
0	-2.234954623029208	-1.988466763637958	-1.8701168034744855
0	-3.239422344586182	-3.350842199669969	-2.9727807652689187
0	0.051421026167393566	-0.20405320739857827	0.07916121442261873
0	-3.069943538968195	-2.540772253462994	-2.674982323832733
1	1.4036475423742014	2.793374026004138	2.4579139644635464
1	0.7783168912845999	1.6256271641447564	1.2977217343346867
0	-2.805319762484132	-2.25381117131711	-2.5000284347505306
1	3.82397343716113	2.548886911778227	3.1939168596937844
0	-2.825494590954132	-3.239371675782217	-2.7933658534993278
1	3.349919765812301	3.161084910991379	3.425620004215114
0	-2.319171784115123	-1.076532761115434	-1.9844708499835484
1	1.08643990394445	0.08737816175606473	2.696156178395253
1	1.1165199666578556	2.6373704357397045	2.084921063714128
0	-3.251602961745931	-3.4458129692143165	-2.805546817389584
1	-2.156890306935548	-1.1859626181113083	-0.2807521504027747
0	-2.0931434865497867	-0.7492547989453017	-1.257634285574663
1	2.6451123240438914	1.3277422072093814	2.5574642536733525
1	2.2781677603654944	1.1238604885613683	1.2267592554683542
0	-1.2735655234958894	-2.7231832957594166	-2.2493103292654077
1	1.0517847003926566	3.4678712503603992	2.572823928207009
1	3.4472067702206206	2.7390762743584096	3.260561200199863
0	-3.041636976463791	-3.27927918126634	-2.942057009012722
0	-1.2606881751598973	-1.0903522306493385	-1.1301912347651049
0	-3.1489731846025597	-2.523288454373557	-2.893882668617473
0	-2.6026421789049463	-3.36843887782826	-2.6511489520970306
1	1.3460749197322097	0.48025071265764396	0.6435513900703618
1	3.476618815037774	3.303511848032816	3.590071989331622
1	2.710566403466249	2.760004539602058	3.18120282377516
1	2.06974639023108	2.580249722085792	2.25131653940175
0	-2.19367583853622	-2.1758903162768983	-2.293991509525231
0	-2.4848759478162514	-1.6723063319005158	-2.5389693554465405
1	2.923848694628196	2.2226380211560737	2.36417742853016
0	-3.2337174698455393	-2.393273924573832	-2.6475864351551457
0	-3.1938312130112774	-2.9639697633161797	-2.987704617695154
0	-1.5477536280091366	-0.2792967646787813	-1.0348928600871423
0	-2.927984912926002	-3.5596621479615935	-3.297512137504475
0	-1.2867756274235511	-0.9014590358954206	-0.9516837346539785
1	3.300298166137437	2.6929807505564085	3.2167075940878553
1	2.8365353742836708	1.6307300506028988	2.899516557602439
1	3.3511573706860784	3.1156411043359555	3.3006498763266
1	3.3576259562122934	2.9597104607728064	2.33493947457449
1	-2.6081392543935644	-2.0086644093238877	-2.216423167635222
1	0.8333960152260342	0.6137710521660464	-0.005395821323141013
1	3.0951249209532707	3.3096128424879896	3.265240870949081
1	3.4629898068426375	3.2505438903301447	3.6421526609952384
1	2.144735529286772	2.604572987685156	2.800675412342229
1	-2.246071651451782	-1.9196969402708006	-1.5484537875929223
1	-1.482847701767918	-0.4412927563219593	0.006420699743440682
1	2.949943456991457	2.1009129707070886	1.975836292534277
1	-0.1069525994591616	-0.2886477391662742	0.025127657627761202
1	3.3070522951436634	3.065679709307486	3.387961071743241
1	1.1556678823755768	0.022257885031634235	1.033598123408719
0	-2.380417822658062	-1.971957484408584	-2.134832440777552
0	-1.7779313007987578	-1.5620440537008622	-1.3476712531295216
0	-2.9964129369495494	-3.0766774933069865	-2.982330678573193
1	1.1951420241494712	1.2224063472234075	1.3780854636935487
0	0.38778315833436433	-0.4884859226782731	0.12705469141158818
1	1.5442906893193726	2.4171601257997883	1.8333914485500196
1	2.4747103493625064	0.11746553251856615	1.3967435257017455
0	-3.041636976463791	-3.229662411213114	-3.017415533790793
