result	logistic	svm	boosting	opposite_model	omit_model
0	0.0643898454124646	-0.8460321273796643	-6.0360985503310065	-1.3633560063111287	-4.1295796083041925
0	0.47421619942603094	-0.2258206114546384	-1.8110367791820803	-1.4881953542216935	-0.4157852827216109
1	0.9124256990597908	2.5507787731592284	3.9011881293463095	3.2150812674589444	2.46683058934999
0	0.021949647209027243	-2.037226071998691	-5.547662047771405	-4.467082764335732	-3.280863493191697
0	0.05546446270643064	-1.3678584155534192	-0.7828977867732826	-3.820054413374205	-1.8617368995041235
1	0.9921411372931636	2.711365379088589	6.608733263957847	3.575048725962157	4.55545485352508
0	0.33232289681656374	-1.0609604195036217	-2.6970184001864608	-1.893531380870166	-1.585138563481732
0	0.17120426429720018	-1.2620766585834935	-4.311058998739702	-2.5112761526196534	-1.9783707206333436
1	0.9837390920920148	2.5422428305981786	5.685976190144971	3.4602395411309286	4.634008886590662
0	0.040998387821267565	-1.6882283172061712	-6.178838815256025	-2.6702317925467254	-3.3286906144286137
1	0.9875955105008725	2.308341529819131	6.38227640239967	3.5104085735794857	4.131062396067656
1	0.2843807981274769	-0.8413026488096764	-2.353428898618963	-2.0840367503735036	-1.2613601411139799
1	0.7971745700110454	0.8658423496290781	2.0706437748859092	2.6596683126637353	0.9381201114309764
1	0.9795553435084113	2.5237871176873403	5.667018717209851	3.4083310210824167	3.2496388694403517
1	0.9505386312128388	1.968346623308855	2.341865655391079	3.8888274366929716	2.701971635113502
1	0.4041380885991294	0.9541437651706938	-0.3311099281707416	-2.878237627533032	1.343714456648327
1	0.1272056657493204	-0.9764000410323521	-1.8337786985626736	-1.2630947374906838	-1.0320633948541988
1	0.9658922152910012	1.7952939445388356	6.102753169031962	1.7340571951869053	3.497131404715121
1	0.5890962689961243	0.6019793676613059	-0.4819761385255987	1.0729679280160889	1.1203510804484937
0	0.08834469362893689	-1.3353749135733133	-2.9292448386652974	-1.6268695772372732	-2.437194724141922
0	0.2564233655855683	-0.3233877108291685	-4.407456952549215	-1.8327607693411272	-2.5906149850365905
0	0.07477387881026619	-1.4153017816339846	-4.1442131620705025	-2.7876388575603013	-2.259260467222229
0	0.1992998925709449	-1.2123787220481943	-2.465491903855324	-1.9905860498553416	-1.630955954505938
1	0.9669013760949909	2.1869617610744045	5.912556572700643	2.9743295913321113	4.290001397908795
1	0.6313838239645971	0.5771459735358955	2.4428443585248383	0.947556527946229	1.781724147073467
0	0.6164426319709071	-0.10462015668309088	0.4301068624915171	-0.802395738861948	0.225788094703372
0	0.828892966405669	1.0626333190051402	0.9687285505270533	1.024075101264005	1.084773739976729
0	0.463579099805677	0.838607380507322	2.3222720232903606	0.6480855742682382	-0.6882087713569046
0	0.018170845920472786	-1.8167352118209812	-5.086117318960825	-3.5058115080105434	-3.153152101484713
1	0.9772786542109693	2.026474863132721	5.29922693685021	3.6607258863338132	4.458896587723514
1	0.24574250164234945	-1.080615162292256	-2.012503154645868	-2.2884290281848867	-0.7450244377553025
0	0.13684137138056182	-1.0739262415967983	-0.8558601989785379	-0.4514021245945039	-1.274583439379746
1	0.7371699774467599	0.44074768741975423	0.8356187490923076	2.892977491357366	2.1480151376717
1	0.9768976308246738	1.6190216610100443	5.291391666882575	3.500944568137187	3.657147091871337
1	0.8527574719426947	1.0675294272189837	4.949757023523593	0.4428958937239246	1.7710138617131148
1	0.9937995774096127	2.834431760987167	6.776201909898603	3.8290470325959434	4.473149016749152
0	0.511362710969637	-0.7782910993071555	1.298269362827512	-3.02713762190764	-0.6621260091109458
0	0.3005930102515249	-0.5172667069019588	-3.9332840596824123	-2.691617756342983	-3.2935472482834127
1	0.8671267493410114	1.1547954636706257	5.118710116920416	2.1170064508369006	1.8365466953653526
0	0.3024739753888967	-1.1621976646228571	-3.7140884222906165	-0.1268403475076695	-0.28097408543012137
1	0.9761936226197295	1.9512232724503549	6.022040788026488	2.9259496651692167	3.7691163308467965
1	0.9828002014545242	2.4257370495323247	6.088705717209315	2.842036306747037	3.1499153415017
0	0.5442087281774672	0.1893009694842822	2.69939672236493	0.6624058093687804	0.6706652784561419
0	0.4289312966672109	-0.5608053042015413	-0.7460695717814648	-1.490269111802696	-1.8228214092523263
0	0.09717395461197528	-0.9748102440742454	-3.274247754529664	-1.9075368675552393	-3.9018690889099505
1	0.961613613978283	2.1346764032187693	4.376979939293307	1.1439513737724838	2.7040625812042416
0	0.004249651413450397	-2.0054107992067123	-3.1463904846881605	-4.418643857482547	-3.4960466287467185
1	0.9294471725542441	1.818390362671984	4.0098275769643035	3.3916681830372126	3.4697517389557846
1	0.5703610220069245	0.034486756010235764	1.4043512963002105	-0.15130649458259016	0.31276019989965037
1	0.7357822776043388	0.9408204674966272	3.154152987240322	1.5798161946594582	1.0820479717489961
1	0.9853462023471959	2.243116984231525	6.323602736002241	2.9105214698297734	4.417741868126623
1	0.4507095962464302	-0.11186529059063499	0.05601165923725788	-1.2895191312124346	-0.39699327159140707
1	0.9936460231508171	2.7322643333966785	6.473008065914405	3.45118125944792	4.62290598610121
1	0.40620437877071625	-1.5367279394580224	-2.030167671837801	-0.41165538034390375	-0.4824071755589472
1	0.690806096324968	0.3119650972637341	2.9414655269745795	2.76345530761129	1.5306120780837396
1	0.51727719245337	0.1183357704948087	0.3384434138135913	-2.0592673482022352	-1.211450045494271
1	0.9125239066334146	1.0535715709131583	4.788855190406094	1.2272333406352314	1.799198679514248
0	0.052767536732174075	-1.8449038744522985	-5.919642354001471	-5.100770954516383	-3.20728712411589
1	0.9606405005511545	1.8846777543844622	4.318805427676468	3.2250739749173785	2.999562376900624
0	0.05459326554598003	-1.4794705558095353	-5.01570080436108	-4.352090979701462	-2.927494470246726
1	0.9246753464578851	1.003384017046244	4.6728224497672475	2.071859915782551	2.570978664656399
1	0.9756131412321353	1.5534544771839183	5.306676949887476	3.8130086688018534	4.240799016642296
0	0.6905306634831401	0.27313261888955065	2.577549583097556	-0.13337332430666782	0.5239890838998488
1	0.9601800776690264	2.3893594008411316	2.9621671969556695	3.4242604211857715	3.3129540804988893
0	0.03843544914978907	-1.324317501171553	-5.794225056546482	-3.128846105981008	-2.34956406367023
0	0.015898045136798204	-1.2637213972647303	-4.934715065707801	-3.7150252346600867	-2.8707815341228846
1	0.9964128123190639	2.2732095051881274	5.666769334003024	3.549407599340196	4.007138528137943
0	0.08226048045312694	-1.505172587792567	-5.843295682715681	-3.926241147015322	-2.8434531395338345
1	0.9441244864273739	2.0426869650117485	4.332972554106021	1.6368874029612928	2.502576905516454
1	0.9005978796531453	1.3475128622413766	3.879089801030647	2.3227014523888894	2.5489051136185426
0	0.7041307833561629	1.0433643064298526	4.092227094147191	2.6042755475360093	1.6257836266008627
1	0.8993458012303934	1.4169655210350522	2.376644593476594	1.9298316522108547	1.459161235531412
0	0.1506754710382664	-1.078860159212752	-2.7885628627833863	-3.4812737775708156	-2.1931266969875836
0	8.70024925006757e-09	-0.6517044742172409	-5.957530034198735	-3.6037500195216885	-3.231553519535523
1	0.8578375083170262	0.8998349409370083	3.1176517777131667	1.1293762403049434	1.5216480963378651
1	0.9903823898576156	2.685456779202197	6.308288130410723	3.0831868425984275	4.471165034206186
0	0.6420677427222559	0.5200982329822099	1.1784116030980947	-0.5210445879860273	-0.21858475014604864
0	0.5837084216946002	0.7096699037549437	-0.7083471764528089	1.2033765260954774	-0.33311757450508966
1	0.9287342791778783	1.5323825574598176	3.813260988506992	3.993117149220962	3.1206651455033487
1	0.8587378559794928	0.9196337467389182	3.97359424772076	3.5734539678738275	2.778123041418604
0	0.2663471876786293	-0.43341619350984506	-0.8422038771456486	-2.329206434700807	-0.6089283325369402
0	0.597575538966178	0.3601534610290549	-0.8158797639078058	-0.20572820455502505	0.7321464521083753
0	0.13032666786524721	-1.3481655691015781	-0.2511748438315692	-2.273010975433157	-1.0839668740520474
1	0.9877636908903433	2.3236458511305815	6.749809241107142	3.6905495456245507	4.514693376196509
0	0.1315257509972061	-1.7983572473118983	-5.325000235509219	-3.8121303972331892	-3.9464743983418367
1	0.9450162703079	1.3042295025111053	5.300341101018215	2.4386667002406317	3.111849067381302
0	0.4443553307453607	-0.30735411456541284	-1.2648158620098142	-1.3807029099892325	-0.9799896925472398
0	0.0283077417318877	-1.690454741212554	-5.010002705922686	-3.891441776004357	-2.5525099934623814
1	0.9890687039590405	2.6522062591771913	6.277633146271067	3.359893629134894	4.526177973069771
1	0.9604115304371422	1.0659262253006392	4.2383614412582515	3.7499618161806727	3.3049219389986133
0	0.1172505045828006	-0.5960973590784464	-1.923848357089195	-0.5080403909798346	-1.4063765184989756
1	0.8741294851492082	1.242137887368023	3.7424914047599795	0.5227056650994494	2.2240564603077924
0	0.051087596678570324	-1.3825895525538452	-4.870111134128837	-2.8284745621279694	-2.465363943273386
1	0.9753079723581248	1.8202041292508158	3.774219437880297	3.632172381496618	2.6205300835964414
1	0.7032868065948036	0.9098930411927764	2.836003640367632	1.4174686016156077	2.255818998828887
1	0.988339961275313	2.337354245089571	6.530772687056505	4.2337321036953	4.2162302850180895
1	0.9752957336563512	1.7715564151163037	4.294069324291011	2.3186559668397937	3.7450323155576
1	0.959301623498527	1.688491274595082	3.764222642447891	2.870654713037837	2.350185578522478
1	0.2849423109374986	0.06629426826462148	2.2941276537844786	-2.5519453608506266	1.917989224554298
0	0.021298438356363435	-0.8353032070176947	-4.53756545642537	-3.9043875495465685	-2.5222982324247045
1	0.9668882340633067	1.580008932883787	6.062286539176853	3.118473411140626	3.4897507470007567
0	0.08694205102347187	-1.9485198613593568	-6.333462949302527	-3.663857491634133	-3.834939372767348
0	0.1133703859696661	-1.2491637761691208	-1.2828199503382605	-3.6459572682369976	-3.173523480154459
0	0.019760825724531673	-1.6760728307387471	-3.4930251285862064	-4.173688967516064	-3.018748764872922
0	0.05118180834981861	-1.2950510264869397	-5.904753359586346	-4.224131081764943	-4.395278973627465
0	0.02711922392364572	-1.4035312386868632	-4.593724791187064	-3.444760719807636	-2.7440626387716756
1	0.5993514707386435	0.6753253776967703	6.037506144326675	0.8382660068997411	1.309148903045927
0	0.1790548218668671	-0.9830924054830703	-1.8291674993028249	-0.9275798755764613	-1.7160349792405798
1	0.9284170339898332	1.8318260960100274	4.299844062193421	2.7861527605968157	2.0805399143926824
0	0.057590585873506836	-1.581686564493265	-4.448082343487624	-3.278367275455559	-2.680126243780167
0	0.4298924757797625	-0.3653231811551434	-1.0712765306108176	-1.90252247273168	-0.5354660500316525
0	0.6817988054160288	0.6112624727178673	0.8503303363535792	-1.501959234303702	-0.3527777855450055
0	0.0827210418580768	-1.607287119557368	-5.848624432311296	-3.4013346783021623	-2.156681694026546
0	0.04771645149871319	-1.023785711347874	-4.284291064598274	-1.632214935870305	-2.7330321949836036
1	0.9669616139677882	2.5682016022768535	4.4389415488251185	2.7121964821411972	4.109114430071416
0	0.13927595882649108	-1.3898283523659307	-1.5091183351358395	-3.0624655835802725	-1.2530119596938727
1	0.5355428909387948	0.6324357796585629	2.425406669191853	1.2569606947630076	0.4495897690227606
1	0.9922337771459024	2.7255605680238872	6.667293529062852	3.611959606167144	3.9717934162858866
1	0.14423914442419047	-0.3683616138470418	-1.0584728640785956	0.3078560817813805	-0.8045807887875857
0	0.5911132220825688	-0.3976837932246846	0.8506873084398161	-0.5698181897226261	0.059653054045131375
0	0.12459226599566413	-0.3688144078660509	0.9331006201757542	-3.6365443024866653	-1.721916090692245
1	0.9898613754971824	2.456894956313415	5.637162817079326	4.023453865494836	4.374999595815648
0	0.01643920797717961	-1.7104456047813352	-6.36160108615723	-3.4783916141138636	-3.7835324276672018
1	0.9754507755944123	1.8050488280760633	6.615578781321765	2.578902953075148	3.42207514929271
0	0.6086883645282631	0.3246469836134428	-0.9770714599329825	-0.6629048228387927	-0.033477715363354234
0	0.5726627683643952	0.3931408556745126	2.444614112396936	1.8947777895002433	0.7150881743445309
1	0.9850407989381162	1.9985088273683118	5.705494588656174	3.9548528123205173	3.979805315365067
1	0.9893033030225054	2.4105324746635364	6.407749506552781	3.416122856215348	4.514693376196509
0	0.011424610647172888	-1.4799719301018581	-6.44310073278774	-4.863901854608338	-3.680272942948345
1	0.9797462783273785	2.279103066275394	4.968219876961813	3.330717694619869	4.304741907265396
0	0.05700784850966054	-1.6950678932616952	-5.433856373813583	-2.3774005125455906	-2.82734485948563
0	0.6269957878270335	0.02132795440568458	-0.7514568918868961	-0.0823162239055173	0.6469650630290044
0	0.16320945077001517	-1.0669114936199477	-4.0467015077955955	-0.4400740227549421	-0.9566045343492012
1	0.7690101753479455	0.6717462676037222	2.103014951856014	0.16140950181785146	1.147179269442403
0	0.06406025778946779	-1.4043768961121672	-3.4263273784828208	-3.0591340109130023	-1.794959996800614
1	0.7730043026959532	1.4662437036737586	1.435714022871573	-0.17366932541326963	0.8447056941427123
1	0.9845910099029611	2.03983788195927	4.859359718891323	3.7462334908401127	3.6659348224901
0	0.06633502283902024	-1.6044299061685292	-4.876649014531394	-4.07075920535522	-2.9862213319783772
1	0.94290302173172	1.6521685111407876	4.795937775112954	1.187702079671408	2.7593672532231195
1	0.9283356408080387	1.93838772945705	3.276978752526881	3.116700536517974	4.0172342256023015
1	0.4102715248930481	-0.6648193647161118	-1.720870609352231	-0.7015907204299215	-0.36458166668427916
1	0.9905224064352498	2.013151320268391	4.21402356364848	2.6002907947505327	4.091096869425899
1	0.9645687859192958	2.729047535294688	5.558494178450161	3.468466582706783	3.6818045060052342
0	0.08178515972299906	-1.954266816829895	-5.816155342127394	-3.989201277882416	-3.0450447101932285
1	0.983083195087069	2.070411615204744	6.026759132506745	4.156968794988156	4.377042593016098
0	0.07915012184850852	-1.6061636137099704	-4.892432047278457	-2.677167822199483	-2.4157223134135655
0	0.07494848257366475	-1.6819738436806397	-6.2194190530950095	-4.138499812788861	-3.1273657746910652
1	0.9923725398303512	2.6454179041071315	6.329860058322949	3.8380890550904954	4.844995104400194
0	0.12084719931655022	-1.4824387768009553	-3.399200001753411	-3.6906144974537645	-2.5691907235157116
1	0.9320069352666959	0.8359443899102708	3.333285169749384	2.6188851070599966	2.7773318219411824
0	0.9239879589186852	1.5979198770971401	4.450373582881415	2.9382464315704264	2.957385084396686
0	0.062857980470395	-1.8131911082784145	-4.107956701863905	-3.8612271372596547	-3.280259640587056
0	0.08673324512861769	-1.645169390221655	-4.175406703406874	-3.895147537035373	-4.006738968013217
0	0.048962033317248355	-1.7498573928010908	-5.931161964526539	-4.512380983983013	-3.517514336547327
1	0.9938992512348307	2.8257813823232043	6.226481555852938	4.080919709447182	4.289204916159037
0	0.135001825427689	-0.9186905139982287	-4.908930633128798	-3.8065719216663734	-3.4835016587207286
0	0.05464354987492094	-2.0389961523410025	-4.926992487266841	-2.4962789294101757	-2.798753775937981
0	0.3447741550439129	-0.6427290614772732	-3.0798939768179645	-0.6439853825683356	-0.8942850201083729
0	0.04830021522335952	-1.187486976555805	-2.0538145753803465	-3.921373872877894	-3.7554286671852948
1	0.9872770685563673	1.922691055860725	4.315444668860141	3.613816821334666	4.2183236091899134
0	0.025293227598348338	-1.6741677846021146	-6.045989617410149	-4.525147814279896	-3.737885729084855
0	0.08427077327705429	-1.348711163649556	-5.43518412612956	-3.802983136159902	-2.775458248953465
0	0.829866953613552	1.2200014966597315	3.841448299518424	0.11262710792210287	0.8950974971372415
1	0.13102562038568172	-1.0402522656508983	-3.641209152405375	-2.6009631563444464	-1.8948075917739888
0	0.0703348406400174	-1.4444331719130226	-5.071816833920218	-4.3500022885931395	-3.9953066450242245
0	0.0725812221485022	-1.4793304164375	-5.6817196387631235	-4.515148271010627	-2.6868560515812403
1	0.9852237596068637	2.1054017380667425	5.7532628541189315	4.897130704913725	4.531892241224254
0	0.20571310338809343	-0.3375439292362359	-0.34150524799552034	-2.0770286988122675	-1.9718807548453217
0	0.036511886725770853	-1.4348479248598167	-4.148045099930463	-3.160821631078408	-2.8912333809333393
0	0.1853507152218045	-0.9618649792563847	-2.849499743844961	-1.7417114930978999	-1.5990089437553
1	0.9744814889982162	1.3658890955442773	5.070601735613599	3.69407480511149	3.2239271855458353
0	0.0357779656704288	-2.043152321228975	-4.133057750671891	-3.2015619991402726	-2.648777120312795
1	0.9922402912959962	2.3769689702073347	5.290492592515271	4.068820317333411	4.483448497807514
1	0.21238694077802767	-0.6596152039978516	-2.5013652724859643	-2.4360084899194083	-0.9042726603474652
1	0.9542676561046544	1.4406013579335797	4.514997476167454	3.8636202446840358	3.6011382123179247
1	0.9099537976983822	1.1866859737138742	4.704660285372889	1.5428687625437456	1.4892142583835135
1	0.9304031259004514	1.3981862807132128	4.725934228344281	1.8511912542196278	3.403950503729336
1	0.9886161046305879	2.381054603028686	4.182712317501298	3.4900989423168562	3.621855878907922
0	0.0739550225807891	-1.2547725518182982	-5.496401559214814	-3.1049691051922177	-2.689107423202482
0	0.29301278311614204	-1.0133444573248207	-1.2388250836134795	-2.1262808527258676	-1.3076516478665554
1	0.9071282204503922	1.6672763403027522	4.583138497280644	2.9760748132923243	1.6181704674102955
0	0.05774284785377709	-1.5258733237084483	-4.42551802133648	-4.159561920182832	-2.9430194916721897
0	0.00993175393858827	-1.7331388930905964	-5.803928802592807	-3.6559570893368645	-3.0580261227505248
0	0.04805970479360646	-1.2280513715643488	-5.236632072533236	-2.026434725155887	-2.65207722832233
0	0.06344487794797025	-0.9704344931418607	-2.9803920083692734	-3.000192070962555	-2.6247666572869264
0	0.1292187248663907	-1.5623553788059343	-5.260167459368828	-4.180012589591891	-4.138817701729526
0	0.15755944992020252	-1.4483278412883038	-5.124707602247724	-2.99525867013794	-2.4990311391892073
1	0.9636986395658883	1.905730306899287	4.175914149434683	4.001220992443156	3.790860727285448
0	0.034733649206658564	-1.4640966891619467	-3.0408361999403093	-2.210854932085261	-1.8183286602119384
